Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.51019,0.0,0.900507,0.0,93.99149923320974
2,0.0,4.51019,0.0,0.900507,0.0,92.99149923320974
3,0.0,4.51019,0.0,0.900507,0.0,91.99149923320974
4,0.0,4.51019,0.0,0.900507,0.0,90.99149923320974
5,0.0,4.51019,0.0,0.900507,0.0,89.99149923320974
6,0.0,4.51019,0.0,0.900507,0.0,88.99149923320974
7,0.0,4.51019,0.0,0.900507,0.0,87.99149923320974
8,0.0,4.51019,0.0,0.900507,0.0,86.99149923320974
9,0.0,4.51019,0.0,0.900507,0.0,85.99149923320974
10,0.0,4.51019,0.0,0.900507,0.0,84.99149923320974
11,0.0,4.51019,0.0,0.900507,0.0,83.99149923320974
12,0.0,4.51019,0.0,0.900507,0.0,82.99149923320974
13,0.0,4.51019,0.0,0.900507,0.0,81.99149923320974
14,0.0,4.51019,0.0,0.900507,0.0,80.99149923320974
15,0.0,4.51019,0.0,0.900507,0.0,79.99149923320974
16,0.0,4.51019,0.0,0.900507,0.0,78.99149923320974
17,0.0,4.51019,0.0,0.900507,0.0,77.99149923320974
18,0.0,4.51019,0.0,0.900507,0.0,76.99149923320974
19,0.0,4.51019,0.0,0.900507,0.0,75.99149923320974
20,0.0,4.51019,0.0,0.900507,0.0,74.99149923320974
21,0.0,4.51019,0.0,0.900507,0.0,73.99149923320974
22,0.0,4.51019,0.0,0.900507,0.0,72.99149923320974
23,0.0,4.51019,0.0,0.900507,0.0,71.99149923320974
24,0.0,4.51019,0.0,0.900507,0.0,70.99149923320974
25,0.0,4.51019,0.0,0.900507,0.0,69.99149923320974
26,0.0,4.51019,0.0,0.900507,0.0,68.99149923320974
27,0.0,4.51019,0.0,0.900507,0.0,67.99149923320974
28,0.0,4.51019,0.0,0.900507,0.0,66.99149923320974
29,0.0,4.51019,0.0,0.900507,0.0,65.99149923320974
30,0.0,4.51019,0.0,0.900507,0.0,64.99149923320974
31,0.0,4.51019,0.0,0.900507,0.0,63.99149923320974
32,0.0,4.51019,0.0,0.900507,0.0,62.99149923320974
33,0.0,4.51019,0.0,0.900507,0.0,61.99149923320974
34,0.0,4.51019,0.0,0.900507,0.0,60.99149923320974
35,0.0,4.51019,0.0,0.900507,0.0,59.99149923320974
36,0.0,4.51019,0.0,0.900507,0.0,58.99149923320974
37,0.0,4.51019,0.0,0.900507,0.0,57.99149923320974
38,0.0,4.51019,0.0,0.900507,0.0,56.99149923320974
39,0.0,4.51019,0.0,0.900507,0.0,55.99149923320974
40,0.0,4.51019,0.0,0.900507,0.0,54.99149923320974
41,0.0,4.51019,0.0,0.900507,0.0,53.99149923320974
42,0.0,4.51019,0.0,0.900507,0.0,52.99149923320974
43,0.0,4.51019,0.0,0.900507,0.0,51.99149923320974
44,0.0,4.51019,0.0,0.900507,0.0,50.99149923320974
45,0.0,4.51019,0.0,0.900507,0.0,49.99149923320974
46,0.0,4.51019,0.0,0.900507,0.0,48.99149923320974
47,0.0,4.51019,0.0,0.900507,0.0,47.99149923320974
48,0.0,4.51019,0.0,0.900507,0.0,46.99149923320974
49,0.0,4.51019,0.0,0.900507,0.0,45.99149923320974
50,0.0,4.51019,0.0,0.900507,0.0,44.99149923320974
51,0.0,4.51019,0.0,0.900507,0.0,43.99149923320974
52,0.0,4.51019,0.0,0.900507,0.0,42.99149923320974
53,0.0,4.51019,0.0,0.900507,0.0,41.99149923320974
54,0.0,4.51019,0.0,0.900507,0.0,40.99149923320974
55,0.0,4.51019,0.0,0.900507,0.0,39.99149923320974
56,0.0,4.51019,0.0,0.900507,0.0,38.99149923320974
57,0.0,4.51019,0.0,0.900507,0.0,37.99149923320974
