Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.496303,0.0,0.875686,0.0,92.72343168670048
2,0.0,5.496303,0.0,0.875686,0.0,91.72343168670048
3,0.0,5.496303,0.0,0.875686,0.0,90.72343168670048
4,0.0,5.496303,0.0,0.875686,0.0,89.72343168670048
5,0.0,5.496303,0.0,0.875686,0.0,88.72343168670048
6,0.0,5.496303,0.0,0.875686,0.0,87.72343168670048
7,0.0,5.496303,0.0,0.875686,0.0,86.72343168670048
8,0.0,5.496303,0.0,0.875686,0.0,85.72343168670048
9,0.0,5.496303,0.0,0.875686,0.0,84.72343168670048
10,0.0,5.496303,0.0,0.875686,0.0,83.72343168670048
11,0.0,5.496303,0.0,0.875686,0.0,82.72343168670048
12,0.0,5.496303,0.0,0.875686,0.0,81.72343168670048
13,0.0,5.496303,0.0,0.875686,0.0,80.72343168670048
14,0.0,5.496303,0.0,0.875686,0.0,79.72343168670048
15,0.0,5.496303,0.0,0.875686,0.0,78.72343168670048
16,0.0,5.496303,0.0,0.875686,0.0,77.72343168670048
17,0.0,5.496303,0.0,0.875686,0.0,76.72343168670048
18,0.0,5.496303,0.0,0.875686,0.0,75.72343168670048
19,0.0,5.496303,0.0,0.875686,0.0,74.72343168670048
20,0.0,5.496303,0.0,0.875686,0.0,73.72343168670048
21,0.0,5.496303,0.0,0.875686,0.0,72.72343168670048
22,0.0,5.496303,0.0,0.875686,0.0,71.72343168670048
23,0.0,5.496303,0.0,0.875686,0.0,70.72343168670048
24,0.0,5.496303,0.0,0.875686,0.0,69.72343168670048
25,0.0,5.496303,0.0,0.875686,0.0,68.72343168670048
26,0.0,5.496303,0.0,0.875686,0.0,67.72343168670048
27,0.0,5.496303,0.0,0.875686,0.0,66.72343168670048
28,0.0,5.496303,0.0,0.875686,0.0,65.72343168670048
29,0.0,5.496303,0.0,0.875686,0.0,64.72343168670048
30,0.0,5.496303,0.0,0.875686,0.0,63.723431686700486
31,0.0,5.496303,0.0,0.875686,0.0,62.723431686700486
32,0.0,5.496303,0.875686,0.875686,0.0,61.723431686700486
33,0.875686,5.496303,0.0,0.875686,0.0,61.723431686700486
34,0.875686,5.496303,0.0,0.875686,0.0,60.723431686700486
35,0.875686,5.496303,0.0,0.875686,0.0,59.723431686700486
36,0.875686,5.496303,0.0,0.875686,0.0,58.723431686700486
37,0.875686,5.496303,0.0,0.875686,0.0,57.723431686700486
38,0.875686,5.496303,0.0,0.875686,0.0,56.723431686700486
39,0.875686,5.496303,0.0,0.875686,0.0,55.723431686700486
40,0.875686,5.496303,0.0,0.875686,0.0,54.723431686700486
41,0.875686,5.496303,0.0,0.875686,0.0,53.723431686700486
42,0.875686,5.496303,0.0,0.875686,0.0,52.723431686700486
43,0.875686,5.496303,0.0,0.875686,0.0,51.723431686700486
44,0.875686,5.496303,0.875686,0.875686,0.0,50.723431686700486
45,1.751372,5.496303,0.0,0.875686,0.0,50.723431686700486
46,1.751372,5.496303,0.0,0.875686,0.0,49.723431686700486
47,1.751372,5.496303,0.0,0.875686,0.0,48.723431686700486
