Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.857384,0.0,0.693912,0.0,91.999999969
2,0.0,4.857384,0.0,0.693912,0.0,90.999999969
3,0.0,4.857384,0.0,0.693912,0.0,89.999999969
4,0.0,4.857384,0.0,0.693912,0.0,88.999999969
5,0.0,4.857384,0.0,0.693912,0.0,87.999999969
6,0.0,4.857384,0.0,0.693912,0.0,86.999999969
7,0.0,4.857384,0.0,0.693912,0.0,85.999999969
8,0.0,4.857384,0.0,0.693912,0.0,84.999999969
9,0.0,4.857384,0.693912,0.693912,0.0,83.999999969
10,0.693912,4.857384,0.693912,0.693912,0.693912,82.999999969
11,1.387824,4.857384,0.693912,0.693912,0.693912,81.999999969
12,2.081736,4.857384,0.693912,0.693912,0.693912,80.999999969
13,2.775648,4.857384,0.693912,0.693912,0.693912,79.999999969
14,3.46956,4.857384,0.693912,0.693912,0.693912,78.999999969
15,4.163472,4.857384,0.693912,0.693912,0.693912,77.999999969
16,4.857384,4.857384,0.0,0.693912,0.0,76.999999969
17,4.857384,4.857384,0.0,0.693912,0.0,75.999999969
18,4.857384,4.857384,0.0,0.693912,0.0,74.999999969
19,4.857384,4.857384,0.0,0.693912,0.0,73.999999969
20,4.857384,4.857384,0.0,0.693912,0.0,72.999999969
21,4.857384,4.857384,0.0,0.693912,0.0,71.999999969
22,4.857384,4.857384,0.0,0.693912,0.0,70.999999969
23,4.857384,4.857384,0.0,0.693912,0.0,69.999999969
24,4.857384,4.857384,0.0,0.693912,0.0,68.999999969
25,4.857384,4.857384,0.0,0.693912,0.0,67.999999969
26,4.857384,4.857384,0.0,0.693912,0.0,66.999999969
27,4.857384,4.857384,0.0,0.693912,0.0,65.999999969
28,4.857384,4.857384,0.0,0.693912,0.0,64.999999969
29,4.857384,4.857384,0.0,0.693912,0.0,63.999999969
30,4.857384,4.857384,0.0,0.693912,0.0,62.999999969
31,4.857384,4.857384,0.0,0.693912,0.0,61.999999969
32,4.857384,4.857384,0.0,0.693912,0.0,60.999999969
33,4.857384,4.857384,0.0,0.693912,0.0,59.999999969
34,4.857384,4.857384,0.0,0.693912,0.0,58.999999969
35,4.857384,4.857384,0.0,0.693912,0.0,57.999999969
36,4.857384,4.857384,0.0,0.693912,0.0,56.999999969
37,4.857384,4.857384,0.0,0.693912,0.0,55.999999969
38,4.857384,4.857384,0.0,0.693912,0.0,54.999999969
39,4.857384,4.857384,0.0,0.693912,0.0,53.999999969
40,4.857384,4.857384,0.0,0.693912,0.0,52.999999969
41,4.857384,4.857384,0.0,0.693912,0.0,51.999999969
42,4.857384,4.857384,0.0,0.693912,0.0,50.999999969
43,4.857384,4.857384,0.0,0.693912,0.0,49.999999969
44,4.857384,4.857384,0.0,0.693912,0.0,48.999999969
45,4.857384,4.857384,0.0,0.693912,0.0,47.999999969
46,4.857384,4.857384,0.0,0.693912,0.0,46.999999969
47,4.857384,4.857384,0.0,0.693912,0.0,45.999999969
48,4.857384,4.857384,0.0,0.693912,0.0,44.999999969
49,4.857384,4.857384,0.0,0.693912,0.0,43.999999969
50,4.857384,4.857384,0.0,0.693912,0.0,42.999999969
51,4.857384,4.857384,0.0,0.693912,0.0,41.999999969
52,4.857384,4.857384,0.0,0.693912,0.0,40.999999969
53,4.857384,4.857384,0.0,0.693912,0.0,39.999999969
54,4.857384,4.857384,0.0,0.693912,0.0,38.999999969
55,4.857384,4.857384,0.0,0.693912,0.0,37.999999969
56,4.857384,4.857384,0.0,0.693912,0.0,36.999999969
57,4.857384,4.857384,0.0,0.693912,0.0,35.999999969
58,4.857384,4.857384,0.0,0.693912,0.0,34.999999969
59,4.857384,4.857384,0.0,0.693912,0.0,33.999999969
60,4.857384,4.857384,0.0,0.693912,0.0,32.999999969
61,4.857384,4.857384,0.0,0.693912,0.0,31.999999969
62,4.857384,4.857384,0.0,0.693912,0.0,30.999999969
63,4.857384,4.857384,0.0,0.693912,0.0,29.999999969
64,4.857384,4.857384,0.0,0.693912,0.0,28.999999969
65,4.857384,4.857384,0.0,0.693912,0.0,27.999999969
66,4.857384,4.857384,0.0,0.693912,0.0,26.999999969
67,4.857384,4.857384,0.0,0.693912,0.0,25.999999969
68,4.857384,4.857384,0.0,0.693912,0.0,24.999999969
69,4.857384,4.857384,0.0,0.693912,0.0,23.999999969
70,4.857384,4.857384,0.0,0.693912,0.0,22.999999969
71,4.857384,4.857384,0.0,0.693912,0.0,21.999999969
72,4.857384,4.857384,0.0,0.693912,0.0,20.999999969
73,4.857384,4.857384,0.0,0.693912,0.0,19.999999969
74,4.857384,4.857384,0.0,0.693912,0.0,18.999999969
75,4.857384,4.857384,0.0,0.693912,0.0,17.999999969
76,4.857384,4.857384,0.0,0.693912,0.0,16.999999969
77,4.857384,4.857384,0.0,0.693912,0.0,15.999999969
78,4.857384,4.857384,0.0,0.693912,0.0,14.999999969
79,4.857384,4.857384,0.0,0.693912,0.0,13.999999969
80,4.857384,4.857384,0.0,0.693912,0.0,12.999999969
81,4.857384,4.857384,0.0,0.693912,0.0,11.999999969
82,4.857384,4.857384,0.0,0.693912,0.0,10.999999969
83,4.857384,4.857384,0.0,0.693912,0.0,9.999999969
84,4.857384,4.857384,0.0,0.693912,0.0,8.999999969
85,4.857384,4.857384,0.0,0.693912,0.0,7.999999969
86,4.857384,4.857384,0.0,0.693912,0.0,6.999999969
87,4.857384,4.857384,0.0,0.693912,0.0,5.999999969
88,4.857384,4.857384,0.0,0.693912,0.0,4.999999969
89,4.857384,4.857384,0.0,0.693912,0.0,3.999999969
90,4.857384,4.857384,0.0,0.693912,0.0,2.999999969
91,4.857384,4.857384,0.0,0.693912,0.0,1.999999969
92,4.857384,4.857384,0.0,0.693912,0.0,0.999999969
93,4.857384,4.857384,0.0,0.693912,0.0,-3.1e-08
94,4.857384,4.857384,0.0,0.693912,0.0,-1.000000031
95,4.857384,4.857384,0.0,0.693912,0.0,-2.000000031
96,4.857384,4.857384,0.0,0.693912,0.0,-3.000000031
97,4.857384,4.857384,0.0,0.693912,0.0,-4.000000031
98,4.857384,4.857384,0.0,0.693912,0.0,-5.000000031
99,4.857384,4.857384,0.0,0.693912,0.0,-6.000000031
100,4.857384,4.857384,0.0,0.693912,0.0,-7.000000031
