Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.146364,0.0,0.857727,0.0,92.999999954
2,0.0,5.146364,0.0,0.857727,0.0,91.999999954
3,0.0,5.146364,0.0,0.857727,0.0,90.999999954
4,0.0,5.146364,0.0,0.857727,0.0,89.999999954
5,0.0,5.146364,0.0,0.857727,0.0,88.999999954
6,0.0,5.146364,0.0,0.857727,0.0,87.999999954
7,0.0,5.146364,0.0,0.857727,0.0,86.999999954
8,0.0,5.146364,0.0,0.857727,0.0,85.999999954
9,0.0,5.146364,0.0,0.857727,0.0,84.999999954
10,0.0,5.146364,0.0,0.857727,0.0,83.999999954
11,0.0,5.146364,0.0,0.857727,0.0,82.999999954
12,0.0,5.146364,0.0,0.857727,0.0,81.999999954
13,0.0,5.146364,0.0,0.857727,0.0,80.999999954
14,0.0,5.146364,0.0,0.857727,0.0,79.999999954
15,0.0,5.146364,0.0,0.857727,0.0,78.999999954
16,0.0,5.146364,0.0,0.857727,0.0,77.999999954
17,0.0,5.146364,0.0,0.857727,0.0,76.999999954
18,0.0,5.146364,0.0,0.857727,0.0,75.999999954
19,0.0,5.146364,0.0,0.857727,0.0,74.999999954
20,0.0,5.146364,0.0,0.857727,0.0,73.999999954
21,0.0,5.146364,0.0,0.857727,0.0,72.999999954
22,0.0,5.146364,0.0,0.857727,0.0,71.999999954
23,0.0,5.146364,0.0,0.857727,0.0,70.999999954
24,0.0,5.146364,0.0,0.857727,0.0,69.999999954
25,0.0,5.146364,0.0,0.857727,0.0,68.999999954
26,0.0,5.146364,0.0,0.857727,0.0,67.999999954
27,0.0,5.146364,0.0,0.857727,0.0,66.999999954
28,0.0,5.146364,0.0,0.857727,0.0,65.999999954
29,0.0,5.146364,0.0,0.857727,0.0,64.999999954
30,0.0,5.146364,0.0,0.857727,0.0,63.999999954
31,0.0,5.146364,0.0,0.857727,0.0,62.999999954
32,0.0,5.146364,0.0,0.857727,0.0,61.999999954
33,0.0,5.146364,0.857727,0.857727,0.0,60.999999954
34,0.857727,5.146364,0.857727,0.857727,0.857727,59.999999954
35,1.715454,5.146364,0.857727,0.857727,0.857727,58.999999954
36,2.573181,5.146364,0.857727,0.857727,0.857727,57.999999954
37,3.430908,5.146364,0.857727,0.857727,0.857727,56.999999954
38,4.288635,5.146364,0.857727,0.857727,0.857727,55.999999954
39,5.146362,5.146364,2.000000000279556e-06,0.857727,2.000000000279556e-06,54.999999954
40,5.146364,5.146364,0.0,0.857727,0.0,53.999999954
41,5.146364,5.146364,0.0,0.857727,0.0,52.999999954
42,5.146364,5.146364,0.0,0.857727,0.0,51.999999954
43,5.146364,5.146364,0.0,0.857727,0.0,50.999999954
44,5.146364,5.146364,0.0,0.857727,0.0,49.999999954
45,5.146364,5.146364,0.0,0.857727,0.0,48.999999954
46,5.146364,5.146364,0.0,0.857727,0.0,47.999999954
47,5.146364,5.146364,0.0,0.857727,0.0,46.999999954
48,5.146364,5.146364,0.0,0.857727,0.0,45.999999954
49,5.146364,5.146364,0.0,0.857727,0.0,44.999999954
50,5.146364,5.146364,0.0,0.857727,0.0,43.999999954
51,5.146364,5.146364,0.0,0.857727,0.0,42.999999954
52,5.146364,5.146364,0.0,0.857727,0.0,41.999999954
53,5.146364,5.146364,0.0,0.857727,0.0,40.999999954
54,5.146364,5.146364,0.0,0.857727,0.0,39.999999954
55,5.146364,5.146364,0.0,0.857727,0.0,38.999999954
56,5.146364,5.146364,0.0,0.857727,0.0,37.999999954
57,5.146364,5.146364,0.0,0.857727,0.0,36.999999954
58,5.146364,5.146364,0.0,0.857727,0.0,35.999999954
59,5.146364,5.146364,0.0,0.857727,0.0,34.999999954
60,5.146364,5.146364,0.0,0.857727,0.0,33.999999954
61,5.146364,5.146364,0.0,0.857727,0.0,32.999999954
62,5.146364,5.146364,0.0,0.857727,0.0,31.999999954
63,5.146364,5.146364,0.0,0.857727,0.0,30.999999954
64,5.146364,5.146364,0.0,0.857727,0.0,29.999999954
65,5.146364,5.146364,0.0,0.857727,0.0,28.999999954
66,5.146364,5.146364,0.0,0.857727,0.0,27.999999954
67,5.146364,5.146364,0.0,0.857727,0.0,26.999999954
68,5.146364,5.146364,0.0,0.857727,0.0,25.999999954
69,5.146364,5.146364,0.0,0.857727,0.0,24.999999954
70,5.146364,5.146364,0.0,0.857727,0.0,23.999999954
71,5.146364,5.146364,0.0,0.857727,0.0,22.999999954
72,5.146364,5.146364,0.0,0.857727,0.0,21.999999954
73,5.146364,5.146364,0.0,0.857727,0.0,20.999999954
74,5.146364,5.146364,0.0,0.857727,0.0,19.999999954
75,5.146364,5.146364,0.0,0.857727,0.0,18.999999954
76,5.146364,5.146364,0.0,0.857727,0.0,17.999999954
77,5.146364,5.146364,0.0,0.857727,0.0,16.999999954
78,5.146364,5.146364,0.0,0.857727,0.0,15.999999954
79,5.146364,5.146364,0.0,0.857727,0.0,14.999999954
80,5.146364,5.146364,0.0,0.857727,0.0,13.999999954
81,5.146364,5.146364,0.0,0.857727,0.0,12.999999954
82,5.146364,5.146364,0.0,0.857727,0.0,11.999999954
83,5.146364,5.146364,0.0,0.857727,0.0,10.999999954
84,5.146364,5.146364,0.0,0.857727,0.0,9.999999954
85,5.146364,5.146364,0.0,0.857727,0.0,8.999999954
86,5.146364,5.146364,0.0,0.857727,0.0,7.999999954
87,5.146364,5.146364,0.0,0.857727,0.0,6.999999954
88,5.146364,5.146364,0.0,0.857727,0.0,5.999999954
89,5.146364,5.146364,0.0,0.857727,0.0,4.999999954
90,5.146364,5.146364,0.0,0.857727,0.0,3.999999954
91,5.146364,5.146364,0.0,0.857727,0.0,2.999999954
92,5.146364,5.146364,0.0,0.857727,0.0,1.999999954
93,5.146364,5.146364,0.0,0.857727,0.0,0.999999954
94,5.146364,5.146364,0.0,0.857727,0.0,-4.6e-08
95,5.146364,5.146364,0.0,0.857727,0.0,-1.000000046
96,5.146364,5.146364,0.0,0.857727,0.0,-2.000000046
97,5.146364,5.146364,0.0,0.857727,0.0,-3.000000046
98,5.146364,5.146364,0.0,0.857727,0.0,-4.000000046
99,5.146364,5.146364,0.0,0.857727,0.0,-5.000000046
100,5.146364,5.146364,0.0,0.857727,0.0,-6.000000046
