Time,E,EMax,P,PMax,PForced,Agility
1,0.0,6.489358,0.0,0.927051,0.0,91.999999955
2,0.0,6.489358,0.0,0.927051,0.0,90.999999955
3,0.0,6.489358,0.0,0.927051,0.0,89.999999955
4,0.0,6.489358,0.0,0.927051,0.0,88.999999955
5,0.0,6.489358,0.0,0.927051,0.0,87.999999955
6,0.0,6.489358,0.0,0.927051,0.0,86.999999955
7,0.0,6.489358,0.0,0.927051,0.0,85.999999955
8,0.0,6.489358,0.0,0.927051,0.0,84.999999955
9,0.0,6.489358,0.927051,0.927051,0.0,83.999999955
10,0.927051,6.489358,0.927051,0.927051,0.927051,82.999999955
11,1.854102,6.489358,0.927051,0.927051,0.927051,81.999999955
12,2.7811529999999998,6.489358,0.927051,0.927051,0.927051,80.999999955
13,3.708204,6.489358,0.927051,0.927051,0.927051,79.999999955
14,4.635255,6.489358,0.927051,0.927051,0.927051,78.999999955
15,5.5623059999999995,6.489358,0.927051,0.927051,0.927051,77.999999955
16,6.489356999999999,6.489358,1.0000000010279564e-06,0.927051,1.0000000010279564e-06,76.999999955
17,6.489358,6.489358,0.0,0.927051,0.0,75.999999955
18,6.489358,6.489358,0.0,0.927051,0.0,74.999999955
19,6.489358,6.489358,0.0,0.927051,0.0,73.999999955
20,6.489358,6.489358,0.0,0.927051,0.0,72.999999955
21,6.489358,6.489358,0.0,0.927051,0.0,71.999999955
22,6.489358,6.489358,0.0,0.927051,0.0,70.999999955
23,6.489358,6.489358,0.0,0.927051,0.0,69.999999955
24,6.489358,6.489358,0.0,0.927051,0.0,68.999999955
25,6.489358,6.489358,0.0,0.927051,0.0,67.999999955
26,6.489358,6.489358,0.0,0.927051,0.0,66.999999955
27,6.489358,6.489358,0.0,0.927051,0.0,65.999999955
28,6.489358,6.489358,0.0,0.927051,0.0,64.999999955
29,6.489358,6.489358,0.0,0.927051,0.0,63.999999955
30,6.489358,6.489358,0.0,0.927051,0.0,62.999999955
31,6.489358,6.489358,0.0,0.927051,0.0,61.999999955
32,6.489358,6.489358,0.0,0.927051,0.0,60.999999955
33,6.489358,6.489358,0.0,0.927051,0.0,59.999999955
34,6.489358,6.489358,0.0,0.927051,0.0,58.999999955
35,6.489358,6.489358,0.0,0.927051,0.0,57.999999955
36,6.489358,6.489358,0.0,0.927051,0.0,56.999999955
37,6.489358,6.489358,0.0,0.927051,0.0,55.999999955
38,6.489358,6.489358,0.0,0.927051,0.0,54.999999955
39,6.489358,6.489358,0.0,0.927051,0.0,53.999999955
40,6.489358,6.489358,0.0,0.927051,0.0,52.999999955
41,6.489358,6.489358,0.0,0.927051,0.0,51.999999955
42,6.489358,6.489358,0.0,0.927051,0.0,50.999999955
43,6.489358,6.489358,0.0,0.927051,0.0,49.999999955
44,6.489358,6.489358,0.0,0.927051,0.0,48.999999955
45,6.489358,6.489358,0.0,0.927051,0.0,47.999999955
46,6.489358,6.489358,0.0,0.927051,0.0,46.999999955
47,6.489358,6.489358,0.0,0.927051,0.0,45.999999955
48,6.489358,6.489358,0.0,0.927051,0.0,44.999999955
49,6.489358,6.489358,0.0,0.927051,0.0,43.999999955
50,6.489358,6.489358,0.0,0.927051,0.0,42.999999955
51,6.489358,6.489358,0.0,0.927051,0.0,41.999999955
52,6.489358,6.489358,0.0,0.927051,0.0,40.999999955
53,6.489358,6.489358,0.0,0.927051,0.0,39.999999955
54,6.489358,6.489358,0.0,0.927051,0.0,38.999999955
55,6.489358,6.489358,0.0,0.927051,0.0,37.999999955
56,6.489358,6.489358,0.0,0.927051,0.0,36.999999955
57,6.489358,6.489358,0.0,0.927051,0.0,35.999999955
58,6.489358,6.489358,0.0,0.927051,0.0,34.999999955
59,6.489358,6.489358,0.0,0.927051,0.0,33.999999955
60,6.489358,6.489358,0.0,0.927051,0.0,32.999999955
61,6.489358,6.489358,0.0,0.927051,0.0,31.999999955
62,6.489358,6.489358,0.0,0.927051,0.0,30.999999955
63,6.489358,6.489358,0.0,0.927051,0.0,29.999999955
64,6.489358,6.489358,0.0,0.927051,0.0,28.999999955
65,6.489358,6.489358,0.0,0.927051,0.0,27.999999955
66,6.489358,6.489358,0.0,0.927051,0.0,26.999999955
67,6.489358,6.489358,0.0,0.927051,0.0,25.999999955
68,6.489358,6.489358,0.0,0.927051,0.0,24.999999955
69,6.489358,6.489358,0.0,0.927051,0.0,23.999999955
70,6.489358,6.489358,0.0,0.927051,0.0,22.999999955
71,6.489358,6.489358,0.0,0.927051,0.0,21.999999955
72,6.489358,6.489358,0.0,0.927051,0.0,20.999999955
73,6.489358,6.489358,0.0,0.927051,0.0,19.999999955
74,6.489358,6.489358,0.0,0.927051,0.0,18.999999955
75,6.489358,6.489358,0.0,0.927051,0.0,17.999999955
76,6.489358,6.489358,0.0,0.927051,0.0,16.999999955
77,6.489358,6.489358,0.0,0.927051,0.0,15.999999955
78,6.489358,6.489358,0.0,0.927051,0.0,14.999999955
79,6.489358,6.489358,0.0,0.927051,0.0,13.999999955
80,6.489358,6.489358,0.0,0.927051,0.0,12.999999955
81,6.489358,6.489358,0.0,0.927051,0.0,11.999999955
82,6.489358,6.489358,0.0,0.927051,0.0,10.999999955
83,6.489358,6.489358,0.0,0.927051,0.0,9.999999955
84,6.489358,6.489358,0.0,0.927051,0.0,8.999999955
85,6.489358,6.489358,0.0,0.927051,0.0,7.999999955
86,6.489358,6.489358,0.0,0.927051,0.0,6.999999955
87,6.489358,6.489358,0.0,0.927051,0.0,5.999999955
88,6.489358,6.489358,0.0,0.927051,0.0,4.999999955
