Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.182667,0.0,0.740381,0.0,92.0
2,0.0,5.182667,0.0,0.740381,0.0,91.0
3,0.0,5.182667,0.0,0.740381,0.0,90.0
4,0.0,5.182667,0.0,0.740381,0.0,89.0
5,0.0,5.182667,0.0,0.740381,0.0,88.0
6,0.0,5.182667,0.0,0.740381,0.0,87.0
7,0.0,5.182667,0.0,0.740381,0.0,86.0
8,0.0,5.182667,0.0,0.740381,0.0,85.0
9,0.0,5.182667,0.740381,0.740381,0.0,84.0
10,0.740381,5.182667,0.740381,0.740381,0.740381,83.0
11,1.480762,5.182667,0.740381,0.740381,0.740381,82.0
12,2.2211429999999996,5.182667,0.740381,0.740381,0.740381,81.0
13,2.961524,5.182667,0.740381,0.740381,0.740381,80.0
14,3.701905,5.182667,0.740381,0.740381,0.740381,79.0
15,4.442286,5.182667,0.740381,0.740381,0.740381,78.0
16,5.182667,5.182667,0.0,0.740381,0.0,77.0
17,5.182667,5.182667,0.0,0.740381,0.0,76.0
18,5.182667,5.182667,0.0,0.740381,0.0,75.0
19,5.182667,5.182667,0.0,0.740381,0.0,74.0
20,5.182667,5.182667,0.0,0.740381,0.0,73.0
21,5.182667,5.182667,0.0,0.740381,0.0,72.0
22,5.182667,5.182667,0.0,0.740381,0.0,71.0
23,5.182667,5.182667,0.0,0.740381,0.0,70.0
24,5.182667,5.182667,0.0,0.740381,0.0,69.0
25,5.182667,5.182667,0.0,0.740381,0.0,68.0
26,5.182667,5.182667,0.0,0.740381,0.0,67.0
27,5.182667,5.182667,0.0,0.740381,0.0,66.0
28,5.182667,5.182667,0.0,0.740381,0.0,65.0
29,5.182667,5.182667,0.0,0.740381,0.0,64.0
30,5.182667,5.182667,0.0,0.740381,0.0,63.0
31,5.182667,5.182667,0.0,0.740381,0.0,62.0
32,5.182667,5.182667,0.0,0.740381,0.0,61.0
33,5.182667,5.182667,0.0,0.740381,0.0,60.0
34,5.182667,5.182667,0.0,0.740381,0.0,59.0
35,5.182667,5.182667,0.0,0.740381,0.0,58.0
36,5.182667,5.182667,0.0,0.740381,0.0,57.0
37,5.182667,5.182667,0.0,0.740381,0.0,56.0
38,5.182667,5.182667,0.0,0.740381,0.0,55.0
39,5.182667,5.182667,0.0,0.740381,0.0,54.0
40,5.182667,5.182667,0.0,0.740381,0.0,53.0
41,5.182667,5.182667,0.0,0.740381,0.0,52.0
42,5.182667,5.182667,0.0,0.740381,0.0,51.0
43,5.182667,5.182667,0.0,0.740381,0.0,50.0
44,5.182667,5.182667,0.0,0.740381,0.0,49.0
45,5.182667,5.182667,0.0,0.740381,0.0,48.0
