Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.634199,0.0,0.877931,0.0,93.72145419173033
2,0.0,4.634199,0.0,0.877931,0.0,92.72145419173033
3,0.0,4.634199,0.0,0.877931,0.0,91.72145419173033
4,0.0,4.634199,0.0,0.877931,0.0,90.72145419173033
5,0.0,4.634199,0.0,0.877931,0.0,89.72145419173033
6,0.0,4.634199,0.0,0.877931,0.0,88.72145419173033
7,0.0,4.634199,0.0,0.877931,0.0,87.72145419173033
8,0.0,4.634199,0.0,0.877931,0.0,86.72145419173033
9,0.0,4.634199,0.0,0.877931,0.0,85.72145419173033
10,0.0,4.634199,0.0,0.877931,0.0,84.72145419173033
11,0.0,4.634199,0.0,0.877931,0.0,83.72145419173033
12,0.0,4.634199,0.0,0.877931,0.0,82.72145419173033
13,0.0,4.634199,0.0,0.877931,0.0,81.72145419173033
14,0.0,4.634199,0.0,0.877931,0.0,80.72145419173033
15,0.0,4.634199,0.0,0.877931,0.0,79.72145419173033
16,0.0,4.634199,0.0,0.877931,0.0,78.72145419173033
17,0.0,4.634199,0.0,0.877931,0.0,77.72145419173033
18,0.0,4.634199,0.0,0.877931,0.0,76.72145419173033
19,0.0,4.634199,0.0,0.877931,0.0,75.72145419173033
20,0.0,4.634199,0.0,0.877931,0.0,74.72145419173033
21,0.0,4.634199,0.0,0.877931,0.0,73.72145419173033
22,0.0,4.634199,0.0,0.877931,0.0,72.72145419173033
23,0.0,4.634199,0.0,0.877931,0.0,71.72145419173033
24,0.0,4.634199,0.0,0.877931,0.0,70.72145419173033
25,0.0,4.634199,0.0,0.877931,0.0,69.72145419173033
26,0.0,4.634199,0.0,0.877931,0.0,68.72145419173033
27,0.0,4.634199,0.0,0.877931,0.0,67.72145419173033
28,0.0,4.634199,0.0,0.877931,0.0,66.72145419173033
29,0.0,4.634199,0.0,0.877931,0.0,65.72145419173033
30,0.0,4.634199,0.0,0.877931,0.0,64.72145419173033
31,0.0,4.634199,0.0,0.877931,0.0,63.72145419173033
32,0.0,4.634199,0.0,0.877931,0.0,62.72145419173033
33,0.0,4.634199,0.0,0.877931,0.0,61.72145419173033
34,0.0,4.634199,0.0,0.877931,0.0,60.72145419173033
35,0.0,4.634199,0.0,0.877931,0.0,59.72145419173033
36,0.0,4.634199,0.0,0.877931,0.0,58.72145419173033
37,0.0,4.634199,0.0,0.877931,0.0,57.72145419173033
38,0.0,4.634199,0.0,0.877931,0.0,56.72145419173033
39,0.0,4.634199,0.0,0.877931,0.0,55.72145419173033
40,0.0,4.634199,0.0,0.877931,0.0,54.72145419173033
41,0.0,4.634199,0.0,0.877931,0.0,53.72145419173033
42,0.0,4.634199,0.0,0.877931,0.0,52.72145419173033
43,0.0,4.634199,0.877931,0.877931,0.0,51.72145419173033
44,0.877931,4.634199,0.0,0.877931,0.0,51.72145419173033
45,0.877931,4.634199,0.0,0.877931,0.0,50.72145419173033
46,0.877931,4.634199,0.0,0.877931,0.0,49.72145419173033
47,0.877931,4.634199,0.0,0.877931,0.0,48.72145419173033
48,0.877931,4.634199,0.0,0.877931,0.0,47.72145419173033
49,0.877931,4.634199,0.0,0.877931,0.0,46.72145419173033
50,0.877931,4.634199,0.0,0.877931,0.0,45.72145419173033
51,0.877931,4.634199,0.0,0.877931,0.0,44.72145419173033
52,0.877931,4.634199,0.0,0.877931,0.0,43.72145419173033
53,0.877931,4.634199,0.0,0.877931,0.0,42.72145419173033
54,0.877931,4.634199,0.0,0.877931,0.0,41.72145419173033
55,0.877931,4.634199,0.0,0.877931,0.0,40.72145419173033
56,0.877931,4.634199,0.0,0.877931,0.0,39.72145419173033
57,0.877931,4.634199,0.0,0.877931,0.0,38.72145419173033
58,0.877931,4.634199,0.0,0.877931,0.0,37.72145419173033
59,0.877931,4.634199,0.0,0.877931,0.0,36.72145419173033
60,0.877931,4.634199,0.0,0.877931,0.0,35.72145419173033
61,0.877931,4.634199,0.0,0.877931,0.0,34.72145419173033
62,0.877931,4.634199,0.0,0.877931,0.0,33.72145419173033
63,0.877931,4.634199,0.0,0.877931,0.0,32.72145419173033
64,0.877931,4.634199,0.6406829999999992,0.877931,0.0,31.72145419173033
65,1.5186139999999992,4.634199,0.0,0.877931,0.0,31.451218831548264
66,1.5186139999999992,4.634199,0.0,0.877931,0.0,30.451218831548264
67,1.5186139999999992,4.634199,0.0,0.877931,0.0,29.451218831548264
68,1.5186139999999992,4.634199,0.877931,0.877931,0.0,28.451218831548264
69,2.3965449999999993,4.634199,0.0,0.877931,0.0,28.451218831548264
70,2.3965449999999993,4.634199,0.0,0.877931,0.0,27.451218831548264
71,2.3965449999999993,4.634199,0.0,0.877931,0.0,26.451218831548264
72,2.3965449999999993,4.634199,0.877931,0.877931,0.0,25.451218831548264
73,3.274475999999999,4.634199,0.0,0.877931,0.0,25.451218831548264
74,3.274475999999999,4.634199,0.0,0.877931,0.0,24.451218831548264
75,3.274475999999999,4.634199,0.0,0.877931,0.0,23.451218831548264
76,3.274475999999999,4.634199,0.0,0.877931,0.0,22.451218831548264
