Time,E,EMax,P,PMax,PForced,Agility
1,0.0,6.488449,0.0,0.926921,0.0,91.999999992
2,0.0,6.488449,0.0,0.926921,0.0,90.999999992
3,0.0,6.488449,0.0,0.926921,0.0,89.999999992
4,0.0,6.488449,0.0,0.926921,0.0,88.999999992
5,0.0,6.488449,0.0,0.926921,0.0,87.999999992
6,0.0,6.488449,0.0,0.926921,0.0,86.999999992
7,0.0,6.488449,0.0,0.926921,0.0,85.999999992
8,0.0,6.488449,0.0,0.926921,0.0,84.999999992
9,0.0,6.488449,0.0,0.926921,0.0,83.999999992
10,0.0,6.488449,0.0,0.926921,0.0,82.999999992
11,0.0,6.488449,0.0,0.926921,0.0,81.999999992
12,0.0,6.488449,0.0,0.926921,0.0,80.999999992
13,0.0,6.488449,0.0,0.926921,0.0,79.999999992
14,0.0,6.488449,0.0,0.926921,0.0,78.999999992
15,0.0,6.488449,0.0,0.926921,0.0,77.999999992
16,0.0,6.488449,0.0,0.926921,0.0,76.999999992
17,0.0,6.488449,0.0,0.926921,0.0,75.999999992
18,0.0,6.488449,0.0,0.926921,0.0,74.999999992
19,0.0,6.488449,0.0,0.926921,0.0,73.999999992
20,0.0,6.488449,0.0,0.926921,0.0,72.999999992
21,0.0,6.488449,0.0,0.926921,0.0,71.999999992
22,0.0,6.488449,0.0,0.926921,0.0,70.999999992
23,0.0,6.488449,0.0,0.926921,0.0,69.999999992
24,0.0,6.488449,0.0,0.926921,0.0,68.999999992
25,0.0,6.488449,0.0,0.926921,0.0,67.999999992
26,0.0,6.488449,0.0,0.926921,0.0,66.999999992
27,0.0,6.488449,0.0,0.926921,0.0,65.999999992
28,0.0,6.488449,0.0,0.926921,0.0,64.999999992
29,0.0,6.488449,0.0,0.926921,0.0,63.999999992
30,0.0,6.488449,0.926921,0.926921,0.0,62.999999992
31,0.926921,6.488449,0.926921,0.926921,0.926921,61.999999992
32,1.853842,6.488449,0.926921,0.926921,0.926921,60.999999992
33,2.780763,6.488449,0.926921,0.926921,0.926921,59.999999992
34,3.707684,6.488449,0.926921,0.926921,0.926921,58.999999992
35,4.634605,6.488449,0.926921,0.926921,0.926921,57.999999992
36,5.561526,6.488449,0.926921,0.926921,0.926921,56.999999992
37,6.488447,6.488449,2.000000000279556e-06,0.926921,2.000000000279556e-06,55.999999992
38,6.488449,6.488449,0.0,0.926921,0.0,54.999999992
39,6.488449,6.488449,0.0,0.926921,0.0,53.999999992
40,6.488449,6.488449,0.0,0.926921,0.0,52.999999992
41,6.488449,6.488449,0.0,0.926921,0.0,51.999999992
42,6.488449,6.488449,0.0,0.926921,0.0,50.999999992
43,6.488449,6.488449,0.0,0.926921,0.0,49.999999992
44,6.488449,6.488449,0.0,0.926921,0.0,48.999999992
45,6.488449,6.488449,0.0,0.926921,0.0,47.999999992
46,6.488449,6.488449,0.0,0.926921,0.0,46.999999992
47,6.488449,6.488449,0.0,0.926921,0.0,45.999999992
48,6.488449,6.488449,0.0,0.926921,0.0,44.999999992
49,6.488449,6.488449,0.0,0.926921,0.0,43.999999992
50,6.488449,6.488449,0.0,0.926921,0.0,42.999999992
51,6.488449,6.488449,0.0,0.926921,0.0,41.999999992
52,6.488449,6.488449,0.0,0.926921,0.0,40.999999992
53,6.488449,6.488449,0.0,0.926921,0.0,39.999999992
54,6.488449,6.488449,0.0,0.926921,0.0,38.999999992
55,6.488449,6.488449,0.0,0.926921,0.0,37.999999992
56,6.488449,6.488449,0.0,0.926921,0.0,36.999999992
57,6.488449,6.488449,0.0,0.926921,0.0,35.999999992
58,6.488449,6.488449,0.0,0.926921,0.0,34.999999992
59,6.488449,6.488449,0.0,0.926921,0.0,33.999999992
60,6.488449,6.488449,0.0,0.926921,0.0,32.999999992
61,6.488449,6.488449,0.0,0.926921,0.0,31.999999992
62,6.488449,6.488449,0.0,0.926921,0.0,30.999999992
63,6.488449,6.488449,0.0,0.926921,0.0,29.999999992
64,6.488449,6.488449,0.0,0.926921,0.0,28.999999992
65,6.488449,6.488449,0.0,0.926921,0.0,27.999999992
66,6.488449,6.488449,0.0,0.926921,0.0,26.999999992
67,6.488449,6.488449,0.0,0.926921,0.0,25.999999992
68,6.488449,6.488449,0.0,0.926921,0.0,24.999999992
69,6.488449,6.488449,0.0,0.926921,0.0,23.999999992
70,6.488449,6.488449,0.0,0.926921,0.0,22.999999992
71,6.488449,6.488449,0.0,0.926921,0.0,21.999999992
72,6.488449,6.488449,0.0,0.926921,0.0,20.999999992
73,6.488449,6.488449,0.0,0.926921,0.0,19.999999992
74,6.488449,6.488449,0.0,0.926921,0.0,18.999999992
75,6.488449,6.488449,0.0,0.926921,0.0,17.999999992
76,6.488449,6.488449,0.0,0.926921,0.0,16.999999992
77,6.488449,6.488449,0.0,0.926921,0.0,15.999999992
78,6.488449,6.488449,0.0,0.926921,0.0,14.999999992
79,6.488449,6.488449,0.0,0.926921,0.0,13.999999992
80,6.488449,6.488449,0.0,0.926921,0.0,12.999999992
81,6.488449,6.488449,0.0,0.926921,0.0,11.999999992
82,6.488449,6.488449,0.0,0.926921,0.0,10.999999992
83,6.488449,6.488449,0.0,0.926921,0.0,9.999999992
84,6.488449,6.488449,0.0,0.926921,0.0,8.999999992
85,6.488449,6.488449,0.0,0.926921,0.0,7.999999992
86,6.488449,6.488449,0.0,0.926921,0.0,6.999999992
87,6.488449,6.488449,0.0,0.926921,0.0,5.999999992
88,6.488449,6.488449,0.0,0.926921,0.0,4.999999992
89,6.488449,6.488449,0.0,0.926921,0.0,3.999999992
90,6.488449,6.488449,0.0,0.926921,0.0,2.999999992
91,6.488449,6.488449,0.0,0.926921,0.0,1.999999992
92,6.488449,6.488449,0.0,0.926921,0.0,0.999999992
93,6.488449,6.488449,0.0,0.926921,0.0,-8e-09
94,6.488449,6.488449,0.0,0.926921,0.0,-1.000000008
95,6.488449,6.488449,0.0,0.926921,0.0,-2.000000008
96,6.488449,6.488449,0.0,0.926921,0.0,-3.000000008
97,6.488449,6.488449,0.0,0.926921,0.0,-4.000000008
98,6.488449,6.488449,0.0,0.926921,0.0,-5.000000008
99,6.488449,6.488449,0.0,0.926921,0.0,-6.000000008
100,6.488449,6.488449,0.0,0.926921,0.0,-7.000000008
