Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.308158,0.0,0.705189,0.0,91.47271582511922
2,0.0,5.308158,0.0,0.705189,0.0,90.47271582511922
3,0.0,5.308158,0.0,0.705189,0.0,89.47271582511922
4,0.0,5.308158,0.0,0.705189,0.0,88.47271582511922
5,0.0,5.308158,0.2956550000000018,0.705189,0.0,87.47271582511922
6,0.2956550000000018,5.308158,0.0,0.705189,0.0,86.89197222304942
7,0.2956550000000018,5.308158,0.0,0.705189,0.0,85.89197222304942
8,0.2956550000000018,5.308158,0.705189,0.705189,0.0,84.89197222304942
9,1.0008440000000016,5.308158,0.0,0.705189,0.0,84.89197222304942
10,1.0008440000000016,5.308158,0.0,0.705189,0.0,83.89197222304942
11,1.0008440000000016,5.308158,0.0,0.705189,0.0,82.89197222304942
12,1.0008440000000016,5.308158,0.0,0.705189,0.0,81.89197222304942
13,1.0008440000000016,5.308158,0.0,0.705189,0.0,80.89197222304942
14,1.0008440000000016,5.308158,0.0,0.705189,0.0,79.89197222304942
15,1.0008440000000016,5.308158,0.0,0.705189,0.0,78.89197222304942
16,1.0008440000000016,5.308158,0.0,0.705189,0.0,77.89197222304942
17,1.0008440000000016,5.308158,0.0,0.705189,0.0,76.89197222304942
18,1.0008440000000016,5.308158,0.0,0.705189,0.0,75.89197222304942
19,1.0008440000000016,5.308158,0.0,0.705189,0.0,74.89197222304942
20,1.0008440000000016,5.308158,0.0,0.705189,0.0,73.89197222304942
21,1.0008440000000016,5.308158,0.0,0.705189,0.0,72.89197222304942
22,1.0008440000000016,5.308158,0.0,0.705189,0.0,71.89197222304942
23,1.0008440000000016,5.308158,0.0,0.705189,0.0,70.89197222304942
24,1.0008440000000016,5.308158,0.0,0.705189,0.0,69.89197222304942
25,1.0008440000000016,5.308158,0.0,0.705189,0.0,68.89197222304942
26,1.0008440000000016,5.308158,0.0,0.705189,0.0,67.89197222304942
27,1.0008440000000016,5.308158,0.0,0.705189,0.0,66.89197222304942
28,1.0008440000000016,5.308158,0.0,0.705189,0.0,65.89197222304942
29,1.0008440000000016,5.308158,0.0,0.705189,0.0,64.89197222304942
30,1.0008440000000016,5.308158,0.0,0.705189,0.0,63.89197222304943
31,1.0008440000000016,5.308158,0.0,0.705189,0.0,62.89197222304943
32,1.0008440000000016,5.308158,0.0,0.705189,0.0,61.89197222304943
33,1.0008440000000016,5.308158,0.705189,0.705189,0.0,60.89197222304943
34,1.7060330000000015,5.308158,0.0,0.705189,0.0,60.89197222304943
35,1.7060330000000015,5.308158,0.0,0.705189,0.0,59.89197222304943
36,1.7060330000000015,5.308158,0.0,0.705189,0.0,58.89197222304943
37,1.7060330000000015,5.308158,0.0,0.705189,0.0,57.89197222304943
38,1.7060330000000015,5.308158,0.0,0.705189,0.0,56.89197222304943
39,1.7060330000000015,5.308158,0.0,0.705189,0.0,55.89197222304943
40,1.7060330000000015,5.308158,0.0,0.705189,0.0,54.89197222304943
41,1.7060330000000015,5.308158,0.0,0.705189,0.0,53.89197222304943
42,1.7060330000000015,5.308158,0.0,0.705189,0.0,52.89197222304943
43,1.7060330000000015,5.308158,0.0,0.705189,0.0,51.89197222304943
44,1.7060330000000015,5.308158,0.03352099999999858,0.705189,0.0,50.89197222304943
45,1.739554,5.308158,0.0,0.705189,0.0,49.93950699741488
46,1.739554,5.308158,0.0,0.705189,0.0,48.93950699741488
47,1.739554,5.308158,0.0,0.705189,0.0,47.93950699741488
48,1.739554,5.308158,0.0,0.705189,0.0,46.93950699741488
49,1.739554,5.308158,0.0,0.705189,0.0,45.93950699741488
50,1.739554,5.308158,0.0,0.705189,0.0,44.93950699741488
51,1.739554,5.308158,0.0,0.705189,0.0,43.93950699741488
52,1.739554,5.308158,0.0,0.705189,0.0,42.93950699741488
53,1.739554,5.308158,0.0,0.705189,0.0,41.93950699741488
54,1.739554,5.308158,0.0,0.705189,0.0,40.93950699741488
55,1.739554,5.308158,0.0,0.705189,0.0,39.93950699741488
56,1.739554,5.308158,0.0,0.705189,0.0,38.93950699741488
57,1.739554,5.308158,0.0,0.705189,0.0,37.93950699741488
58,1.739554,5.308158,0.0,0.705189,0.0,36.93950699741488
59,1.739554,5.308158,0.0,0.705189,0.0,35.93950699741488
60,1.739554,5.308158,0.705189,0.705189,0.0,34.93950699741488
61,2.444743,5.308158,0.0,0.705189,0.0,34.93950699741488
62,2.444743,5.308158,0.0,0.705189,0.0,33.93950699741488
63,2.444743,5.308158,0.0,0.705189,0.0,32.93950699741488
64,2.444743,5.308158,0.0,0.705189,0.0,31.939506997414878
65,2.444743,5.308158,0.0,0.705189,0.0,30.939506997414878
66,2.444743,5.308158,0.705189,0.705189,0.0,29.939506997414878
67,3.1499319999999997,5.308158,0.0,0.705189,0.0,29.939506997414878
68,3.1499319999999997,5.308158,0.0,0.705189,0.0,28.939506997414878
69,3.1499319999999997,5.308158,0.0,0.705189,0.0,27.939506997414878
70,3.1499319999999997,5.308158,0.705189,0.705189,0.0,26.939506997414878
71,3.8551209999999996,5.308158,0.0,0.705189,0.0,26.939506997414878
72,3.8551209999999996,5.308158,0.0,0.705189,0.0,25.939506997414878
73,3.8551209999999996,5.308158,0.0,0.705189,0.0,24.939506997414878
74,3.8551209999999996,5.308158,0.705189,0.705189,0.0,23.939506997414878
75,4.560309999999999,5.308158,0.0,0.705189,0.0,23.939506997414878
76,4.560309999999999,5.308158,0.0,0.705189,0.0,22.939506997414878
77,4.560309999999999,5.308158,0.0,0.705189,0.0,21.939506997414878
78,4.560309999999999,5.308158,0.0,0.705189,0.0,20.939506997414878
79,4.560309999999999,5.308158,0.0,0.705189,0.0,19.939506997414878
80,4.560309999999999,5.308158,0.0,0.705189,0.0,18.939506997414878
81,4.560309999999999,5.308158,0.0,0.705189,0.0,17.939506997414878
82,4.560309999999999,5.308158,0.0,0.705189,0.0,16.939506997414878
83,4.560309999999999,5.308158,0.0,0.705189,0.0,15.939506997414878
84,4.560309999999999,5.308158,0.0,0.705189,0.0,14.939506997414878
85,4.560309999999999,5.308158,0.0,0.705189,0.0,13.939506997414878
86,4.560309999999999,5.308158,0.0,0.705189,0.0,12.939506997414878
87,4.560309999999999,5.308158,0.0,0.705189,0.0,11.939506997414878
88,4.560309999999999,5.308158,0.0,0.705189,0.0,10.939506997414878
89,4.560309999999999,5.308158,0.0,0.705189,0.0,9.939506997414878
90,4.560309999999999,5.308158,0.0,0.705189,0.0,8.939506997414878
91,4.560309999999999,5.308158,0.0,0.705189,0.0,7.939506997414877
92,4.560309999999999,5.308158,0.705189,0.705189,0.0,6.939506997414877
93,5.265498999999999,5.308158,0.0,0.705189,0.0,6.939506997414877
94,5.265498999999999,5.308158,0.0,0.705189,0.0,5.939506997414877
95,5.265498999999999,5.308158,0.04265900000000045,0.705189,0.0,4.939506997414877
96,5.308158,5.308158,0.0,0.705189,0.0,4.0
97,5.308158,5.308158,0.0,0.705189,0.0,3.0
98,5.308158,5.308158,0.0,0.705189,0.0,2.0
99,5.308158,5.308158,0.0,0.705189,0.0,1.0
100,5.308158,5.308158,0.0,0.705189,0.0,0.0
