Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.558334,0.0,0.812319,0.0,92.15744922868971
2,0.0,5.558334,0.0,0.812319,0.0,91.15744922868971
3,0.0,5.558334,0.0,0.812319,0.0,90.15744922868971
4,0.0,5.558334,0.0,0.812319,0.0,89.15744922868971
5,0.0,5.558334,0.0,0.812319,0.0,88.15744922868971
6,0.0,5.558334,0.0,0.812319,0.0,87.15744922868971
7,0.0,5.558334,0.0,0.812319,0.0,86.15744922868971
8,0.0,5.558334,0.0,0.812319,0.0,85.15744922868971
9,0.0,5.558334,0.0,0.812319,0.0,84.15744922868971
10,0.0,5.558334,0.0,0.812319,0.0,83.15744922868971
11,0.0,5.558334,0.0,0.812319,0.0,82.15744922868971
12,0.0,5.558334,0.0,0.812319,0.0,81.15744922868971
13,0.0,5.558334,0.0,0.812319,0.0,80.15744922868971
14,0.0,5.558334,0.1369750000000014,0.812319,0.0,79.15744922868971
15,0.1369750000000014,5.558334,0.0,0.812319,0.0,78.32607140790749
16,0.1369750000000014,5.558334,0.0,0.812319,0.0,77.32607140790749
17,0.1369750000000014,5.558334,0.0,0.812319,0.0,76.32607140790749
18,0.1369750000000014,5.558334,0.0,0.812319,0.0,75.32607140790749
19,0.1369750000000014,5.558334,0.0,0.812319,0.0,74.32607140790749
20,0.1369750000000014,5.558334,0.0,0.812319,0.0,73.32607140790749
21,0.1369750000000014,5.558334,0.0,0.812319,0.0,72.32607140790749
22,0.1369750000000014,5.558334,0.0,0.812319,0.0,71.32607140790749
23,0.1369750000000014,5.558334,0.0,0.812319,0.0,70.32607140790749
24,0.1369750000000014,5.558334,0.0,0.812319,0.0,69.32607140790749
25,0.1369750000000014,5.558334,0.0,0.812319,0.0,68.32607140790749
26,0.1369750000000014,5.558334,0.0,0.812319,0.0,67.32607140790749
27,0.1369750000000014,5.558334,0.0,0.812319,0.0,66.32607140790749
28,0.1369750000000014,5.558334,0.0,0.812319,0.0,65.32607140790749
29,0.1369750000000014,5.558334,0.0,0.812319,0.0,64.32607140790749
30,0.1369750000000014,5.558334,0.812319,0.812319,0.0,63.326071407907484
31,0.9492940000000014,5.558334,0.0,0.812319,0.0,63.326071407907484
32,0.9492940000000014,5.558334,0.0,0.812319,0.0,62.326071407907484
33,0.9492940000000014,5.558334,0.0,0.812319,0.0,61.326071407907484
34,0.9492940000000014,5.558334,0.0,0.812319,0.0,60.326071407907484
35,0.9492940000000014,5.558334,0.0,0.812319,0.0,59.326071407907484
36,0.9492940000000014,5.558334,0.0,0.812319,0.0,58.326071407907484
37,0.9492940000000014,5.558334,0.0,0.812319,0.0,57.326071407907484
38,0.9492940000000014,5.558334,0.0,0.812319,0.0,56.326071407907484
39,0.9492940000000014,5.558334,0.0,0.812319,0.0,55.326071407907484
