Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.1079,0.0,0.630342,0.0,92.48306157609679
2,0.0,4.1079,0.0,0.630342,0.0,91.48306157609679
3,0.0,4.1079,0.0,0.630342,0.0,90.48306157609679
4,0.0,4.1079,0.0,0.630342,0.0,89.48306157609679
5,0.0,4.1079,0.0,0.630342,0.0,88.48306157609679
6,0.0,4.1079,0.0,0.630342,0.0,87.48306157609679
7,0.0,4.1079,0.0,0.630342,0.0,86.48306157609679
8,0.0,4.1079,0.0,0.630342,0.0,85.48306157609679
9,0.0,4.1079,0.0,0.630342,0.0,84.48306157609679
10,0.0,4.1079,0.0,0.630342,0.0,83.48306157609679
11,0.0,4.1079,0.0,0.630342,0.0,82.48306157609679
12,0.0,4.1079,0.0,0.630342,0.0,81.48306157609679
13,0.0,4.1079,0.0,0.630342,0.0,80.48306157609679
14,0.0,4.1079,0.0,0.630342,0.0,79.48306157609679
15,0.0,4.1079,0.0,0.630342,0.0,78.48306157609679
16,0.0,4.1079,0.0,0.630342,0.0,77.48306157609679
17,0.0,4.1079,0.0,0.630342,0.0,76.48306157609679
18,0.0,4.1079,0.0,0.630342,0.0,75.48306157609679
19,0.0,4.1079,0.0,0.630342,0.0,74.48306157609679
20,0.0,4.1079,0.0,0.630342,0.0,73.48306157609679
21,0.0,4.1079,0.0,0.630342,0.0,72.48306157609679
22,0.0,4.1079,0.0,0.630342,0.0,71.48306157609679
23,0.0,4.1079,0.0,0.630342,0.0,70.48306157609679
24,0.0,4.1079,0.0,0.630342,0.0,69.48306157609679
25,0.0,4.1079,0.0,0.630342,0.0,68.48306157609679
26,0.0,4.1079,0.0,0.630342,0.0,67.48306157609679
27,0.0,4.1079,0.0,0.630342,0.0,66.48306157609679
28,0.0,4.1079,0.0,0.630342,0.0,65.48306157609679
29,0.0,4.1079,0.0,0.630342,0.0,64.48306157609679
30,0.0,4.1079,0.0,0.630342,0.0,63.48306157609679
31,0.0,4.1079,0.630342,0.630342,0.0,62.48306157609679
32,0.630342,4.1079,0.0,0.630342,0.0,62.48306157609679
33,0.630342,4.1079,0.0,0.630342,0.0,61.48306157609679
34,0.630342,4.1079,0.0,0.630342,0.0,60.48306157609679
35,0.630342,4.1079,0.0,0.630342,0.0,59.48306157609679
36,0.630342,4.1079,0.0,0.630342,0.0,58.48306157609679
37,0.630342,4.1079,0.0,0.630342,0.0,57.48306157609679
38,0.630342,4.1079,0.0,0.630342,0.0,56.48306157609679
39,0.630342,4.1079,0.0,0.630342,0.0,55.48306157609679
40,0.630342,4.1079,0.0,0.630342,0.0,54.48306157609679
41,0.630342,4.1079,0.0,0.630342,0.0,53.48306157609679
42,0.630342,4.1079,0.630342,0.630342,0.0,52.48306157609679
43,1.260684,4.1079,0.0,0.630342,0.0,52.48306157609679
44,1.260684,4.1079,0.0,0.630342,0.0,51.48306157609679
45,1.260684,4.1079,0.0,0.630342,0.0,50.48306157609679
46,1.260684,4.1079,0.0,0.630342,0.0,49.48306157609679
47,1.260684,4.1079,0.0,0.630342,0.0,48.48306157609679
48,1.260684,4.1079,0.0,0.630342,0.0,47.48306157609679
49,1.260684,4.1079,0.0,0.630342,0.0,46.48306157609679
50,1.260684,4.1079,0.0,0.630342,0.0,45.48306157609679
51,1.260684,4.1079,0.0,0.630342,0.0,44.48306157609679
52,1.260684,4.1079,0.0,0.630342,0.0,43.48306157609679
53,1.260684,4.1079,0.0,0.630342,0.0,42.48306157609679
54,1.260684,4.1079,0.0,0.630342,0.0,41.48306157609679
55,1.260684,4.1079,0.0,0.630342,0.0,40.48306157609679
56,1.260684,4.1079,0.0,0.630342,0.0,39.48306157609679
57,1.260684,4.1079,0.0,0.630342,0.0,38.48306157609679
58,1.260684,4.1079,0.0,0.630342,0.0,37.48306157609679
59,1.260684,4.1079,0.0,0.630342,0.0,36.48306157609679
60,1.260684,4.1079,0.0,0.630342,0.0,35.48306157609679
61,1.260684,4.1079,0.0,0.630342,0.0,34.48306157609679
62,1.260684,4.1079,0.0,0.630342,0.0,33.48306157609679
63,1.260684,4.1079,0.630342,0.630342,0.0,32.48306157609679
64,1.8910259999999999,4.1079,0.0,0.630342,0.0,32.48306157609679
65,1.8910259999999999,4.1079,0.0,0.630342,0.0,31.483061576096787
66,1.8910259999999999,4.1079,0.0,0.630342,0.0,30.483061576096787
67,1.8910259999999999,4.1079,0.0,0.630342,0.0,29.483061576096787
68,1.8910259999999999,4.1079,0.630342,0.630342,0.0,28.483061576096787
69,2.521368,4.1079,0.0,0.630342,0.0,28.483061576096784
70,2.521368,4.1079,0.0,0.630342,0.0,27.483061576096784
71,2.521368,4.1079,0.0,0.630342,0.0,26.483061576096784
72,2.521368,4.1079,0.630342,0.630342,0.0,25.483061576096784
73,3.1517099999999996,4.1079,0.0,0.630342,0.0,25.483061576096784
74,3.1517099999999996,4.1079,0.0,0.630342,0.0,24.483061576096784
75,3.1517099999999996,4.1079,0.0,0.630342,0.0,23.483061576096784
76,3.1517099999999996,4.1079,0.0,0.630342,0.0,22.483061576096784
77,3.1517099999999996,4.1079,0.0,0.630342,0.0,21.483061576096784
78,3.1517099999999996,4.1079,0.0,0.630342,0.0,20.483061576096784
79,3.1517099999999996,4.1079,0.0,0.630342,0.0,19.483061576096784
80,3.1517099999999996,4.1079,0.0,0.630342,0.0,18.483061576096784
81,3.1517099999999996,4.1079,0.0,0.630342,0.0,17.483061576096784
82,3.1517099999999996,4.1079,0.0,0.630342,0.0,16.483061576096784
83,3.1517099999999996,4.1079,0.0,0.630342,0.0,15.483061576096786
84,3.1517099999999996,4.1079,0.0,0.630342,0.0,14.483061576096786
85,3.1517099999999996,4.1079,0.0,0.630342,0.0,13.483061576096786
86,3.1517099999999996,4.1079,0.0,0.630342,0.0,12.483061576096786
87,3.1517099999999996,4.1079,0.0,0.630342,0.0,11.483061576096786
88,3.1517099999999996,4.1079,0.0,0.630342,0.0,10.483061576096786
89,3.1517099999999996,4.1079,0.0,0.630342,0.0,9.483061576096786
90,3.1517099999999996,4.1079,0.630342,0.630342,0.0,8.483061576096786
91,3.7820519999999993,4.1079,0.0,0.630342,0.0,8.483061576096784
92,3.7820519999999993,4.1079,0.0,0.630342,0.0,7.483061576096785
93,3.7820519999999993,4.1079,0.0,0.630342,0.0,6.483061576096785
94,3.7820519999999993,4.1079,0.3258480000000006,0.630342,0.0,5.483061576096785
95,4.1079,4.1079,0.0,0.630342,0.0,5.0
96,4.1079,4.1079,0.0,0.630342,0.0,4.0
97,4.1079,4.1079,0.0,0.630342,0.0,3.0
98,4.1079,4.1079,0.0,0.630342,0.0,2.0
99,4.1079,4.1079,0.0,0.630342,0.0,1.0
100,4.1079,4.1079,0.0,0.630342,0.0,0.0
