Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.661657,0.0,0.740664,0.0,91.35597112860893
2,0.0,5.661657,0.0,0.740664,0.0,90.35597112860893
3,0.0,5.661657,0.0,0.740664,0.0,89.35597112860893
4,0.0,5.661657,0.740664,0.740664,0.0,88.35597112860893
5,0.740664,5.661657,0.0,0.740664,0.0,88.35597112860893
6,0.740664,5.661657,0.0,0.740664,0.0,87.35597112860893
7,0.740664,5.661657,0.0,0.740664,0.0,86.35597112860893
8,0.740664,5.661657,0.0,0.740664,0.0,85.35597112860893
9,0.740664,5.661657,0.0,0.740664,0.0,84.35597112860893
10,0.740664,5.661657,0.0,0.740664,0.0,83.35597112860893
11,0.740664,5.661657,0.0,0.740664,0.0,82.35597112860893
12,0.740664,5.661657,0.0,0.740664,0.0,81.35597112860893
13,0.740664,5.661657,0.0,0.740664,0.0,80.35597112860893
14,0.740664,5.661657,0.0,0.740664,0.0,79.35597112860893
15,0.740664,5.661657,0.0,0.740664,0.0,78.35597112860893
16,0.740664,5.661657,0.0,0.740664,0.0,77.35597112860893
17,0.740664,5.661657,0.0,0.740664,0.0,76.35597112860893
18,0.740664,5.661657,0.0,0.740664,0.0,75.35597112860893
19,0.740664,5.661657,0.0,0.740664,0.0,74.35597112860893
20,0.740664,5.661657,0.0,0.740664,0.0,73.35597112860893
21,0.740664,5.661657,0.0,0.740664,0.0,72.35597112860893
22,0.740664,5.661657,0.0,0.740664,0.0,71.35597112860893
23,0.740664,5.661657,0.0,0.740664,0.0,70.35597112860893
24,0.740664,5.661657,0.0,0.740664,0.0,69.35597112860893
25,0.740664,5.661657,0.0,0.740664,0.0,68.35597112860893
26,0.740664,5.661657,0.0,0.740664,0.0,67.35597112860893
27,0.740664,5.661657,0.0,0.740664,0.0,66.35597112860893
28,0.740664,5.661657,0.0,0.740664,0.0,65.35597112860893
29,0.740664,5.661657,0.0,0.740664,0.0,64.35597112860893
30,0.740664,5.661657,0.6384209999999992,0.740664,0.0,63.35597112860892
31,1.3790849999999992,5.661657,0.0,0.740664,0.0,63.21792877742134
32,1.3790849999999992,5.661657,0.0,0.740664,0.0,62.21792877742134
33,1.3790849999999992,5.661657,0.0,0.740664,0.0,61.21792877742134
34,1.3790849999999992,5.661657,0.0,0.740664,0.0,60.21792877742134
35,1.3790849999999992,5.661657,0.0,0.740664,0.0,59.21792877742134
36,1.3790849999999992,5.661657,0.0,0.740664,0.0,58.21792877742134
37,1.3790849999999992,5.661657,0.6193929999999988,0.740664,0.0,57.21792877742134
