Time,E,EMax,P,PMax,PForced,Agility
1,0.0,5.398153,0.0,0.802383,0.0,92.27234874118719
2,0.0,5.398153,0.0,0.802383,0.0,91.27234874118719
3,0.0,5.398153,0.0,0.802383,0.0,90.27234874118719
4,0.0,5.398153,0.0,0.802383,0.0,89.27234874118719
5,0.0,5.398153,0.0,0.802383,0.0,88.27234874118719
6,0.0,5.398153,0.0,0.802383,0.0,87.27234874118719
7,0.0,5.398153,0.0,0.802383,0.0,86.27234874118719
8,0.0,5.398153,0.0,0.802383,0.0,85.27234874118719
9,0.0,5.398153,0.0,0.802383,0.0,84.27234874118719
10,0.0,5.398153,0.0,0.802383,0.0,83.27234874118719
11,0.0,5.398153,0.0,0.802383,0.0,82.27234874118719
12,0.0,5.398153,0.0,0.802383,0.0,81.27234874118719
13,0.0,5.398153,0.0,0.802383,0.0,80.27234874118719
14,0.0,5.398153,0.0,0.802383,0.0,79.27234874118719
15,0.0,5.398153,0.0,0.802383,0.0,78.27234874118719
16,0.0,5.398153,0.0,0.802383,0.0,77.27234874118719
17,0.0,5.398153,0.0,0.802383,0.0,76.27234874118719
18,0.0,5.398153,0.0,0.802383,0.0,75.27234874118719
19,0.0,5.398153,0.0,0.802383,0.0,74.27234874118719
20,0.0,5.398153,0.0,0.802383,0.0,73.27234874118719
21,0.0,5.398153,0.0,0.802383,0.0,72.27234874118719
22,0.0,5.398153,0.0,0.802383,0.0,71.27234874118719
23,0.0,5.398153,0.0,0.802383,0.0,70.27234874118719
24,0.0,5.398153,0.0,0.802383,0.0,69.27234874118719
25,0.0,5.398153,0.0,0.802383,0.0,68.27234874118719
26,0.0,5.398153,0.0,0.802383,0.0,67.27234874118719
27,0.0,5.398153,0.0,0.802383,0.0,66.27234874118719
28,0.0,5.398153,0.0,0.802383,0.0,65.27234874118719
29,0.0,5.398153,0.0,0.802383,0.0,64.27234874118719
30,0.0,5.398153,0.802383,0.802383,0.0,63.27234874118719
31,0.802383,5.398153,0.0,0.802383,0.0,63.27234874118719
32,0.802383,5.398153,0.0,0.802383,0.0,62.27234874118719
33,0.802383,5.398153,0.0,0.802383,0.0,61.27234874118719
34,0.802383,5.398153,0.0,0.802383,0.0,60.27234874118719
35,0.802383,5.398153,0.0,0.802383,0.0,59.27234874118719
36,0.802383,5.398153,0.0,0.802383,0.0,58.27234874118719
37,0.802383,5.398153,0.0,0.802383,0.0,57.27234874118719
38,0.802383,5.398153,0.0,0.802383,0.0,56.27234874118719
39,0.802383,5.398153,0.0,0.802383,0.0,55.27234874118719
40,0.802383,5.398153,0.802383,0.802383,0.0,54.27234874118719
41,1.604766,5.398153,0.0,0.802383,0.0,54.27234874118719
42,1.604766,5.398153,0.0,0.802383,0.0,53.27234874118719
43,1.604766,5.398153,0.0,0.802383,0.0,52.27234874118719
44,1.604766,5.398153,0.0,0.802383,0.0,51.27234874118719
45,1.604766,5.398153,0.0,0.802383,0.0,50.27234874118719
46,1.604766,5.398153,0.0,0.802383,0.0,49.27234874118719
