Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.277249,0.0,0.818886,0.0,93.77674670222717
2,0.0,4.277249,0.0,0.818886,0.0,92.77674670222717
3,0.0,4.277249,0.0,0.818886,0.0,91.77674670222717
4,0.0,4.277249,0.0,0.818886,0.0,90.77674670222717
5,0.0,4.277249,0.0,0.818886,0.0,89.77674670222717
6,0.0,4.277249,0.0,0.818886,0.0,88.77674670222717
7,0.0,4.277249,0.0,0.818886,0.0,87.77674670222717
8,0.0,4.277249,0.0,0.818886,0.0,86.77674670222717
9,0.0,4.277249,0.0,0.818886,0.0,85.77674670222717
10,0.0,4.277249,0.0,0.818886,0.0,84.77674670222717
11,0.0,4.277249,0.0,0.818886,0.0,83.77674670222717
12,0.0,4.277249,0.0,0.818886,0.0,82.77674670222717
13,0.0,4.277249,0.0,0.818886,0.0,81.77674670222717
14,0.0,4.277249,0.0,0.818886,0.0,80.77674670222717
15,0.0,4.277249,0.0,0.818886,0.0,79.77674670222717
16,0.0,4.277249,0.0,0.818886,0.0,78.77674670222717
17,0.0,4.277249,0.0,0.818886,0.0,77.77674670222717
18,0.0,4.277249,0.0,0.818886,0.0,76.77674670222717
19,0.0,4.277249,0.0,0.818886,0.0,75.77674670222717
20,0.0,4.277249,0.0,0.818886,0.0,74.77674670222717
21,0.0,4.277249,0.0,0.818886,0.0,73.77674670222717
22,0.0,4.277249,0.0,0.818886,0.0,72.77674670222717
23,0.0,4.277249,0.0,0.818886,0.0,71.77674670222717
24,0.0,4.277249,0.0,0.818886,0.0,70.77674670222717
25,0.0,4.277249,0.0,0.818886,0.0,69.77674670222717
26,0.0,4.277249,0.0,0.818886,0.0,68.77674670222717
27,0.0,4.277249,0.0,0.818886,0.0,67.77674670222717
28,0.0,4.277249,0.0,0.818886,0.0,66.77674670222717
29,0.0,4.277249,0.0,0.818886,0.0,65.77674670222717
30,0.0,4.277249,0.0,0.818886,0.0,64.77674670222717
31,0.0,4.277249,0.0,0.818886,0.0,63.77674670222717
32,0.0,4.277249,0.0,0.818886,0.0,62.77674670222717
33,0.0,4.277249,0.0,0.818886,0.0,61.77674670222717
34,0.0,4.277249,0.0,0.818886,0.0,60.77674670222717
35,0.0,4.277249,0.0,0.818886,0.0,59.77674670222717
36,0.0,4.277249,0.0,0.818886,0.0,58.77674670222717
37,0.0,4.277249,0.0,0.818886,0.0,57.77674670222717
38,0.0,4.277249,0.0,0.818886,0.0,56.77674670222717
39,0.0,4.277249,0.0,0.818886,0.0,55.77674670222717
40,0.0,4.277249,0.0,0.818886,0.0,54.77674670222717
41,0.0,4.277249,0.0,0.818886,0.0,53.77674670222717
42,0.0,4.277249,0.0,0.818886,0.0,52.77674670222717
43,0.0,4.277249,0.0,0.818886,0.0,51.77674670222717
44,0.0,4.277249,0.818886,0.818886,0.0,50.77674670222717
45,0.818886,4.277249,0.0,0.818886,0.0,50.77674670222717
46,0.818886,4.277249,0.0,0.818886,0.0,49.77674670222717
47,0.818886,4.277249,0.0,0.818886,0.0,48.77674670222717
48,0.818886,4.277249,0.0,0.818886,0.0,47.77674670222717
49,0.818886,4.277249,0.0,0.818886,0.0,46.77674670222717
50,0.818886,4.277249,0.0,0.818886,0.0,45.77674670222717
51,0.818886,4.277249,0.0,0.818886,0.0,44.77674670222717
52,0.818886,4.277249,0.0,0.818886,0.0,43.77674670222717
53,0.818886,4.277249,0.0,0.818886,0.0,42.77674670222717
54,0.818886,4.277249,0.0,0.818886,0.0,41.77674670222717
55,0.818886,4.277249,0.0,0.818886,0.0,40.77674670222717
56,0.818886,4.277249,0.0,0.818886,0.0,39.77674670222717
57,0.818886,4.277249,0.0,0.818886,0.0,38.77674670222717
58,0.818886,4.277249,0.0,0.818886,0.0,37.77674670222717
59,0.818886,4.277249,0.0,0.818886,0.0,36.77674670222717
60,0.818886,4.277249,0.0,0.818886,0.0,35.77674670222717
61,0.818886,4.277249,0.0,0.818886,0.0,34.77674670222717
62,0.818886,4.277249,0.0,0.818886,0.0,33.77674670222717
63,0.818886,4.277249,0.0,0.818886,0.0,32.77674670222717
64,0.818886,4.277249,0.0,0.818886,0.0,31.77674670222717
65,0.818886,4.277249,0.818886,0.818886,0.0,30.77674670222717
66,1.637772,4.277249,0.0,0.818886,0.0,30.77674670222717
67,1.637772,4.277249,0.0,0.818886,0.0,29.77674670222717
68,1.637772,4.277249,0.0,0.818886,0.0,28.77674670222717
69,1.637772,4.277249,0.4559339999999992,0.818886,0.0,27.77674670222717
70,2.093705999999999,4.277249,0.0,0.818886,0.0,27.333520172527066
71,2.093705999999999,4.277249,0.0,0.818886,0.0,26.333520172527066
72,2.093705999999999,4.277249,0.818886,0.818886,0.0,25.333520172527066
73,2.912591999999999,4.277249,0.0,0.818886,0.0,25.333520172527066
74,2.912591999999999,4.277249,0.0,0.818886,0.0,24.333520172527066
75,2.912591999999999,4.277249,0.0,0.818886,0.0,23.333520172527066
76,2.912591999999999,4.277249,0.0,0.818886,0.0,22.333520172527066
77,2.912591999999999,4.277249,0.0,0.818886,0.0,21.333520172527066
78,2.912591999999999,4.277249,0.0,0.818886,0.0,20.333520172527066
79,2.912591999999999,4.277249,0.0,0.818886,0.0,19.333520172527066
80,2.912591999999999,4.277249,0.0,0.818886,0.0,18.333520172527066
81,2.912591999999999,4.277249,0.0,0.818886,0.0,17.333520172527066
82,2.912591999999999,4.277249,0.0,0.818886,0.0,16.333520172527066
83,2.912591999999999,4.277249,0.0,0.818886,0.0,15.333520172527066
84,2.912591999999999,4.277249,0.0,0.818886,0.0,14.333520172527066
85,2.912591999999999,4.277249,0.0,0.818886,0.0,13.333520172527066
86,2.912591999999999,4.277249,0.0,0.818886,0.0,12.333520172527066
87,2.912591999999999,4.277249,0.0,0.818886,0.0,11.333520172527066
88,2.912591999999999,4.277249,0.0,0.818886,0.0,10.333520172527066
89,2.912591999999999,4.277249,0.0,0.818886,0.0,9.333520172527066
90,2.912591999999999,4.277249,0.818886,0.818886,0.0,8.333520172527066
91,3.731477999999999,4.277249,0.0,0.818886,0.0,8.333520172527066
92,3.731477999999999,4.277249,0.0,0.818886,0.0,7.333520172527066
93,3.731477999999999,4.277249,0.0,0.818886,0.0,6.333520172527066
94,3.731477999999999,4.277249,0.5457710000000011,0.818886,0.0,5.333520172527066
95,4.277249,4.277249,0.0,0.818886,0.0,5.0
96,4.277249,4.277249,0.0,0.818886,0.0,4.0
97,4.277249,4.277249,0.0,0.818886,0.0,3.0
98,4.277249,4.277249,0.0,0.818886,0.0,2.0
99,4.277249,4.277249,0.0,0.818886,0.0,1.0
100,4.277249,4.277249,0.0,0.818886,0.0,0.0
