Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.373551,0.0,0.87471,0.0,93.999999962
2,0.0,4.373551,0.0,0.87471,0.0,92.999999962
3,0.0,4.373551,0.0,0.87471,0.0,91.999999962
4,0.0,4.373551,0.0,0.87471,0.0,90.999999962
5,0.0,4.373551,0.0,0.87471,0.0,89.999999962
6,0.0,4.373551,0.0,0.87471,0.0,88.999999962
7,0.0,4.373551,0.0,0.87471,0.0,87.999999962
8,0.0,4.373551,0.0,0.87471,0.0,86.999999962
9,0.0,4.373551,0.0,0.87471,0.0,85.999999962
10,0.0,4.373551,0.0,0.87471,0.0,84.999999962
11,0.0,4.373551,0.0,0.87471,0.0,83.999999962
12,0.0,4.373551,0.0,0.87471,0.0,82.999999962
13,0.0,4.373551,0.0,0.87471,0.0,81.999999962
14,0.0,4.373551,0.0,0.87471,0.0,80.999999962
15,0.0,4.373551,0.0,0.87471,0.0,79.999999962
16,0.0,4.373551,0.0,0.87471,0.0,78.999999962
17,0.0,4.373551,0.0,0.87471,0.0,77.999999962
18,0.0,4.373551,0.0,0.87471,0.0,76.999999962
19,0.0,4.373551,0.0,0.87471,0.0,75.999999962
20,0.0,4.373551,0.0,0.87471,0.0,74.999999962
21,0.0,4.373551,0.0,0.87471,0.0,73.999999962
22,0.0,4.373551,0.0,0.87471,0.0,72.999999962
23,0.0,4.373551,0.0,0.87471,0.0,71.999999962
24,0.0,4.373551,0.0,0.87471,0.0,70.999999962
25,0.0,4.373551,0.0,0.87471,0.0,69.999999962
26,0.0,4.373551,0.0,0.87471,0.0,68.999999962
27,0.0,4.373551,0.0,0.87471,0.0,67.999999962
28,0.0,4.373551,0.0,0.87471,0.0,66.999999962
29,0.0,4.373551,0.0,0.87471,0.0,65.999999962
30,0.0,4.373551,0.0,0.87471,0.0,64.999999962
31,0.0,4.373551,0.0,0.87471,0.0,63.999999962
32,0.0,4.373551,0.0,0.87471,0.0,62.999999962
33,0.0,4.373551,0.0,0.87471,0.0,61.999999962
34,0.0,4.373551,0.0,0.87471,0.0,60.999999962
35,0.0,4.373551,0.0,0.87471,0.0,59.999999962
36,0.0,4.373551,0.0,0.87471,0.0,58.999999962
37,0.0,4.373551,0.0,0.87471,0.0,57.999999962
38,0.0,4.373551,0.0,0.87471,0.0,56.999999962
39,0.0,4.373551,0.0,0.87471,0.0,55.999999962
40,0.0,4.373551,0.0,0.87471,0.0,54.999999962
41,0.0,4.373551,0.0,0.87471,0.0,53.999999962
42,0.0,4.373551,0.0,0.87471,0.0,52.999999962
43,0.0,4.373551,0.0,0.87471,0.0,51.999999962
44,0.0,4.373551,0.0,0.87471,0.0,50.999999962
