Time,E,EMax,P,PMax,PForced,Agility
1,0.0,6.017523,0.0,0.859646,0.0,91.999999966
2,0.0,6.017523,0.0,0.859646,0.0,90.999999966
3,0.0,6.017523,0.0,0.859646,0.0,89.999999966
4,0.0,6.017523,0.0,0.859646,0.0,88.999999966
5,0.0,6.017523,0.0,0.859646,0.0,87.999999966
6,0.0,6.017523,0.0,0.859646,0.0,86.999999966
7,0.0,6.017523,0.0,0.859646,0.0,85.999999966
8,0.0,6.017523,0.0,0.859646,0.0,84.999999966
9,0.0,6.017523,0.859646,0.859646,0.0,83.999999966
10,0.859646,6.017523,0.859646,0.859646,0.859646,82.999999966
11,1.719292,6.017523,0.859646,0.859646,0.859646,81.999999966
12,2.578938,6.017523,0.859646,0.859646,0.859646,80.999999966
13,3.438584,6.017523,0.859646,0.859646,0.859646,79.999999966
14,4.29823,6.017523,0.859646,0.859646,0.859646,78.999999966
15,5.157876,6.017523,0.859646,0.859646,0.859646,77.999999966
16,6.017522,6.017523,1.000000000139778e-06,0.859646,1.000000000139778e-06,76.999999966
17,6.017523,6.017523,0.0,0.859646,0.0,75.999999966
18,6.017523,6.017523,0.0,0.859646,0.0,74.999999966
19,6.017523,6.017523,0.0,0.859646,0.0,73.999999966
20,6.017523,6.017523,0.0,0.859646,0.0,72.999999966
21,6.017523,6.017523,0.0,0.859646,0.0,71.999999966
22,6.017523,6.017523,0.0,0.859646,0.0,70.999999966
23,6.017523,6.017523,0.0,0.859646,0.0,69.999999966
24,6.017523,6.017523,0.0,0.859646,0.0,68.999999966
25,6.017523,6.017523,0.0,0.859646,0.0,67.999999966
26,6.017523,6.017523,0.0,0.859646,0.0,66.999999966
27,6.017523,6.017523,0.0,0.859646,0.0,65.999999966
28,6.017523,6.017523,0.0,0.859646,0.0,64.999999966
29,6.017523,6.017523,0.0,0.859646,0.0,63.999999966
30,6.017523,6.017523,0.0,0.859646,0.0,62.999999966
31,6.017523,6.017523,0.0,0.859646,0.0,61.999999966
32,6.017523,6.017523,0.0,0.859646,0.0,60.999999966
33,6.017523,6.017523,0.0,0.859646,0.0,59.999999966
34,6.017523,6.017523,0.0,0.859646,0.0,58.999999966
35,6.017523,6.017523,0.0,0.859646,0.0,57.999999966
36,6.017523,6.017523,0.0,0.859646,0.0,56.999999966
37,6.017523,6.017523,0.0,0.859646,0.0,55.999999966
38,6.017523,6.017523,0.0,0.859646,0.0,54.999999966
39,6.017523,6.017523,0.0,0.859646,0.0,53.999999966
40,6.017523,6.017523,0.0,0.859646,0.0,52.999999966
41,6.017523,6.017523,0.0,0.859646,0.0,51.999999966
42,6.017523,6.017523,0.0,0.859646,0.0,50.999999966
43,6.017523,6.017523,0.0,0.859646,0.0,49.999999966
44,6.017523,6.017523,0.0,0.859646,0.0,48.999999966
45,6.017523,6.017523,0.0,0.859646,0.0,47.999999966
46,6.017523,6.017523,0.0,0.859646,0.0,46.999999966
47,6.017523,6.017523,0.0,0.859646,0.0,45.999999966
48,6.017523,6.017523,0.0,0.859646,0.0,44.999999966
49,6.017523,6.017523,0.0,0.859646,0.0,43.999999966
50,6.017523,6.017523,0.0,0.859646,0.0,42.999999966
51,6.017523,6.017523,0.0,0.859646,0.0,41.999999966
52,6.017523,6.017523,0.0,0.859646,0.0,40.999999966
53,6.017523,6.017523,0.0,0.859646,0.0,39.999999966
54,6.017523,6.017523,0.0,0.859646,0.0,38.999999966
55,6.017523,6.017523,0.0,0.859646,0.0,37.999999966
56,6.017523,6.017523,0.0,0.859646,0.0,36.999999966
57,6.017523,6.017523,0.0,0.859646,0.0,35.999999966
58,6.017523,6.017523,0.0,0.859646,0.0,34.999999966
59,6.017523,6.017523,0.0,0.859646,0.0,33.999999966
60,6.017523,6.017523,0.0,0.859646,0.0,32.999999966
61,6.017523,6.017523,0.0,0.859646,0.0,31.999999966
62,6.017523,6.017523,0.0,0.859646,0.0,30.999999966
63,6.017523,6.017523,0.0,0.859646,0.0,29.999999966
64,6.017523,6.017523,0.0,0.859646,0.0,28.999999966
65,6.017523,6.017523,0.0,0.859646,0.0,27.999999966
66,6.017523,6.017523,0.0,0.859646,0.0,26.999999966
67,6.017523,6.017523,0.0,0.859646,0.0,25.999999966
68,6.017523,6.017523,0.0,0.859646,0.0,24.999999966
69,6.017523,6.017523,0.0,0.859646,0.0,23.999999966
70,6.017523,6.017523,0.0,0.859646,0.0,22.999999966
71,6.017523,6.017523,0.0,0.859646,0.0,21.999999966
72,6.017523,6.017523,0.0,0.859646,0.0,20.999999966
73,6.017523,6.017523,0.0,0.859646,0.0,19.999999966
74,6.017523,6.017523,0.0,0.859646,0.0,18.999999966
75,6.017523,6.017523,0.0,0.859646,0.0,17.999999966
76,6.017523,6.017523,0.0,0.859646,0.0,16.999999966
77,6.017523,6.017523,0.0,0.859646,0.0,15.999999966
78,6.017523,6.017523,0.0,0.859646,0.0,14.999999966
79,6.017523,6.017523,0.0,0.859646,0.0,13.999999966
80,6.017523,6.017523,0.0,0.859646,0.0,12.999999966
81,6.017523,6.017523,0.0,0.859646,0.0,11.999999966
82,6.017523,6.017523,0.0,0.859646,0.0,10.999999966
