Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.946578,0.0,0.846418,0.0,93.15586861338015
2,0.0,4.946578,0.0,0.846418,0.0,92.15586861338015
3,0.0,4.946578,0.0,0.846418,0.0,91.15586861338015
4,0.0,4.946578,0.0,0.846418,0.0,90.15586861338015
5,0.0,4.946578,0.0,0.846418,0.0,89.15586861338015
6,0.0,4.946578,0.0,0.846418,0.0,88.15586861338015
7,0.0,4.946578,0.0,0.846418,0.0,87.15586861338015
8,0.0,4.946578,0.0,0.846418,0.0,86.15586861338015
9,0.0,4.946578,0.0,0.846418,0.0,85.15586861338015
10,0.0,4.946578,0.0,0.846418,0.0,84.15586861338015
11,0.0,4.946578,0.0,0.846418,0.0,83.15586861338015
12,0.0,4.946578,0.0,0.846418,0.0,82.15586861338015
13,0.0,4.946578,0.0,0.846418,0.0,81.15586861338015
14,0.0,4.946578,0.0,0.846418,0.0,80.15586861338015
15,0.0,4.946578,0.0,0.846418,0.0,79.15586861338015
16,0.0,4.946578,0.0,0.846418,0.0,78.15586861338015
17,0.0,4.946578,0.0,0.846418,0.0,77.15586861338015
18,0.0,4.946578,0.0,0.846418,0.0,76.15586861338015
19,0.0,4.946578,0.0,0.846418,0.0,75.15586861338015
20,0.0,4.946578,0.0,0.846418,0.0,74.15586861338015
21,0.0,4.946578,0.0,0.846418,0.0,73.15586861338015
22,0.0,4.946578,0.0,0.846418,0.0,72.15586861338015
23,0.0,4.946578,0.0,0.846418,0.0,71.15586861338015
24,0.0,4.946578,0.0,0.846418,0.0,70.15586861338015
25,0.0,4.946578,0.0,0.846418,0.0,69.15586861338015
26,0.0,4.946578,0.0,0.846418,0.0,68.15586861338015
27,0.0,4.946578,0.0,0.846418,0.0,67.15586861338015
28,0.0,4.946578,0.0,0.846418,0.0,66.15586861338015
29,0.0,4.946578,0.0,0.846418,0.0,65.15586861338015
30,0.0,4.946578,0.0,0.846418,0.0,64.15586861338015
31,0.0,4.946578,0.0,0.846418,0.0,63.15586861338015
32,0.0,4.946578,0.0,0.846418,0.0,62.15586861338015
33,0.0,4.946578,0.0,0.846418,0.0,61.15586861338015
34,0.0,4.946578,0.6192199999999985,0.846418,0.0,60.15586861338015
35,0.6192199999999985,4.946578,0.0,0.846418,0.0,59.88744568286591
36,0.6192199999999985,4.946578,0.0,0.846418,0.0,58.88744568286591
37,0.6192199999999985,4.946578,0.0,0.846418,0.0,57.88744568286591
38,0.6192199999999985,4.946578,0.0,0.846418,0.0,56.88744568286591
39,0.6192199999999985,4.946578,0.0,0.846418,0.0,55.88744568286591
40,0.6192199999999985,4.946578,0.0,0.846418,0.0,54.88744568286591
41,0.6192199999999985,4.946578,0.0,0.846418,0.0,53.88744568286591
42,0.6192199999999985,4.946578,0.0,0.846418,0.0,52.88744568286591
43,0.6192199999999985,4.946578,0.0,0.846418,0.0,51.88744568286591
44,0.6192199999999985,4.946578,0.846418,0.846418,0.0,50.88744568286591
45,1.4656379999999984,4.946578,0.0,0.846418,0.0,50.88744568286591
46,1.4656379999999984,4.946578,0.0,0.846418,0.0,49.88744568286591
47,1.4656379999999984,4.946578,0.0,0.846418,0.0,48.88744568286591
48,1.4656379999999984,4.946578,0.0,0.846418,0.0,47.88744568286591
49,1.4656379999999984,4.946578,0.0,0.846418,0.0,46.88744568286591
50,1.4656379999999984,4.946578,0.0,0.846418,0.0,45.88744568286591
51,1.4656379999999984,4.946578,0.0,0.846418,0.0,44.88744568286591
52,1.4656379999999984,4.946578,0.0,0.846418,0.0,43.88744568286591
53,1.4656379999999984,4.946578,0.0,0.846418,0.0,42.88744568286591
54,1.4656379999999984,4.946578,0.0,0.846418,0.0,41.88744568286591
55,1.4656379999999984,4.946578,0.0,0.846418,0.0,40.88744568286591
56,1.4656379999999984,4.946578,0.0,0.846418,0.0,39.88744568286591
57,1.4656379999999984,4.946578,0.0,0.846418,0.0,38.88744568286591
58,1.4656379999999984,4.946578,0.0,0.846418,0.0,37.88744568286591
59,1.4656379999999984,4.946578,0.0,0.846418,0.0,36.88744568286591
60,1.4656379999999984,4.946578,0.0,0.846418,0.0,35.88744568286591
61,1.4656379999999984,4.946578,0.0,0.846418,0.0,34.88744568286591
62,1.4656379999999984,4.946578,0.0,0.846418,0.0,33.88744568286591
63,1.4656379999999984,4.946578,0.0,0.846418,0.0,32.88744568286591
64,1.4656379999999984,4.946578,0.0,0.846418,0.0,31.88744568286591
65,1.4656379999999984,4.946578,0.0,0.846418,0.0,30.88744568286591
66,1.4656379999999984,4.946578,0.846418,0.846418,0.0,29.88744568286591
67,2.3120559999999983,4.946578,0.0,0.846418,0.0,29.88744568286591
68,2.3120559999999983,4.946578,0.0,0.846418,0.0,28.88744568286591
69,2.3120559999999983,4.946578,0.0,0.846418,0.0,27.88744568286591
70,2.3120559999999983,4.946578,0.846418,0.846418,0.0,26.88744568286591
71,3.1584739999999982,4.946578,0.0,0.846418,0.0,26.88744568286591
72,3.1584739999999982,4.946578,0.0,0.846418,0.0,25.88744568286591
73,3.1584739999999982,4.946578,0.0,0.846418,0.0,24.88744568286591
74,3.1584739999999982,4.946578,0.846418,0.846418,0.0,23.88744568286591
75,4.004891999999998,4.946578,0.0,0.846418,0.0,23.88744568286591
76,4.004891999999998,4.946578,0.0,0.846418,0.0,22.88744568286591
77,4.004891999999998,4.946578,0.0,0.846418,0.0,21.88744568286591
78,4.004891999999998,4.946578,0.0,0.846418,0.0,20.88744568286591
79,4.004891999999998,4.946578,0.0,0.846418,0.0,19.88744568286591
80,4.004891999999998,4.946578,0.0,0.846418,0.0,18.88744568286591
81,4.004891999999998,4.946578,0.0,0.846418,0.0,17.88744568286591
82,4.004891999999998,4.946578,0.0,0.846418,0.0,16.88744568286591
83,4.004891999999998,4.946578,0.0,0.846418,0.0,15.887445682865911
84,4.004891999999998,4.946578,0.0,0.846418,0.0,14.887445682865911
85,4.004891999999998,4.946578,0.0,0.846418,0.0,13.887445682865911
86,4.004891999999998,4.946578,0.0,0.846418,0.0,12.887445682865911
87,4.004891999999998,4.946578,0.0,0.846418,0.0,11.887445682865911
88,4.004891999999998,4.946578,0.0,0.846418,0.0,10.887445682865911
89,4.004891999999998,4.946578,0.0,0.846418,0.0,9.887445682865911
90,4.004891999999998,4.946578,0.0,0.846418,0.0,8.887445682865911
91,4.004891999999998,4.946578,0.0,0.846418,0.0,7.887445682865911
92,4.004891999999998,4.946578,0.846418,0.846418,0.0,6.887445682865911
93,4.851309999999998,4.946578,0.0,0.846418,0.0,6.887445682865911
94,4.851309999999998,4.946578,0.0,0.846418,0.0,5.887445682865911
95,4.851309999999998,4.946578,0.09526800000000168,0.846418,0.0,4.887445682865911
96,4.946578,4.946578,0.0,0.846418,0.0,4.0
97,4.946578,4.946578,0.0,0.846418,0.0,3.0
98,4.946578,4.946578,0.0,0.846418,0.0,2.0
99,4.946578,4.946578,0.0,0.846418,0.0,1.0
100,4.946578,4.946578,0.0,0.846418,0.0,0.0
