Time,E,EMax,P,PMax,PForced,Agility
1,0.0,4.571678,0.0,0.966877,0.0,94.27170674242949
2,0.0,4.571678,0.0,0.966877,0.0,93.27170674242949
3,0.0,4.571678,0.0,0.966877,0.0,92.27170674242949
4,0.0,4.571678,0.0,0.966877,0.0,91.27170674242949
5,0.0,4.571678,0.0,0.966877,0.0,90.27170674242949
6,0.0,4.571678,0.0,0.966877,0.0,89.27170674242949
7,0.0,4.571678,0.0,0.966877,0.0,88.27170674242949
8,0.0,4.571678,0.0,0.966877,0.0,87.27170674242949
9,0.0,4.571678,0.0,0.966877,0.0,86.27170674242949
10,0.0,4.571678,0.0,0.966877,0.0,85.27170674242949
11,0.0,4.571678,0.0,0.966877,0.0,84.27170674242949
12,0.0,4.571678,0.0,0.966877,0.0,83.27170674242949
13,0.0,4.571678,0.0,0.966877,0.0,82.27170674242949
14,0.0,4.571678,0.0,0.966877,0.0,81.27170674242949
15,0.0,4.571678,0.0,0.966877,0.0,80.27170674242949
16,0.0,4.571678,0.0,0.966877,0.0,79.27170674242949
17,0.0,4.571678,0.0,0.966877,0.0,78.27170674242949
18,0.0,4.571678,0.0,0.966877,0.0,77.27170674242949
19,0.0,4.571678,0.0,0.966877,0.0,76.27170674242949
20,0.0,4.571678,0.0,0.966877,0.0,75.27170674242949
21,0.0,4.571678,0.0,0.966877,0.0,74.27170674242949
22,0.0,4.571678,0.0,0.966877,0.0,73.27170674242949
23,0.0,4.571678,0.0,0.966877,0.0,72.27170674242949
24,0.0,4.571678,0.0,0.966877,0.0,71.27170674242949
25,0.0,4.571678,0.0,0.966877,0.0,70.27170674242949
26,0.0,4.571678,0.0,0.966877,0.0,69.27170674242949
27,0.0,4.571678,0.0,0.966877,0.0,68.27170674242949
28,0.0,4.571678,0.0,0.966877,0.0,67.27170674242949
29,0.0,4.571678,0.0,0.966877,0.0,66.27170674242949
30,0.0,4.571678,0.0,0.966877,0.0,65.27170674242949
31,0.0,4.571678,0.0,0.966877,0.0,64.27170674242949
32,0.0,4.571678,0.0,0.966877,0.0,63.271706742429494
33,0.0,4.571678,0.0,0.966877,0.0,62.271706742429494
34,0.0,4.571678,0.0,0.966877,0.0,61.271706742429494
35,0.0,4.571678,0.0,0.966877,0.0,60.271706742429494
36,0.0,4.571678,0.0,0.966877,0.0,59.271706742429494
37,0.0,4.571678,0.0,0.966877,0.0,58.271706742429494
38,0.0,4.571678,0.0,0.966877,0.0,57.271706742429494
39,0.0,4.571678,0.0,0.966877,0.0,56.271706742429494
40,0.0,4.571678,0.0,0.966877,0.0,55.271706742429494
41,0.0,4.571678,0.0,0.966877,0.0,54.271706742429494
42,0.0,4.571678,0.0,0.966877,0.0,53.271706742429494
43,0.0,4.571678,0.0,0.966877,0.0,52.271706742429494
44,0.0,4.571678,0.0,0.966877,0.0,51.271706742429494
45,0.0,4.571678,0.0,0.966877,0.0,50.271706742429494
46,0.0,4.571678,0.0,0.966877,0.0,49.271706742429494
47,0.0,4.571678,0.0,0.966877,0.0,48.271706742429494
48,0.0,4.571678,0.0,0.966877,0.0,47.271706742429494
49,0.0,4.571678,0.0,0.966877,0.0,46.271706742429494
50,0.0,4.571678,0.0,0.966877,0.0,45.271706742429494
51,0.0,4.571678,0.0,0.966877,0.0,44.271706742429494
52,0.0,4.571678,0.0,0.966877,0.0,43.271706742429494
53,0.0,4.571678,0.0,0.966877,0.0,42.271706742429494
54,0.0,4.571678,0.0,0.966877,0.0,41.271706742429494
55,0.0,4.571678,0.0,0.966877,0.0,40.271706742429494
56,0.0,4.571678,0.0,0.966877,0.0,39.271706742429494
57,0.0,4.571678,0.0,0.966877,0.0,38.271706742429494
58,0.0,4.571678,0.0,0.966877,0.0,37.271706742429494
